Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2,L,ML1,SL1,ML2,SL2
-1,15,35,15,40,-1,-1,-1,1.14724,-1,0.458311,-1
-1,15,35,15,45,-1,-1,-1,1.16464,-1,0.455438,-1
-1,15,35,15,50,-1,-1,-1,1.18204,-1,0.452716,-1
-1,15,35,15,55,-1,-1,-1,1.19944,-1,0.450133,-1
-1,15,40,15,15,-1,-1,-1,1.14024,-1,0.450834,-1
-1,15,40,15,20,-1,-1,-1,1.15764,-1,0.448089,-1
-1,15,40,15,25,-1,-1,-1,1.17504,-1,0.445492,-1
-1,15,40,15,30,-1,-1,-1,1.19244,-1,0.443032,-1
-1,15,40,15,35,-1,-1,-1,1.20984,-1,0.440697,-1
-1,15,40,15,40,-1,-1,-1,1.22724,-1,0.43848,-1
-1,15,40,15,45,-1,-1,-1,1.24464,-1,0.436371,-1
-1,15,40,15,50,-1,-1,-1,1.26204,-1,0.434362,-1
-1,15,40,15,55,-1,-1,-1,1.27944,-1,0.432447,-1
-1,15,45,15,15,-1,-1,-1,1.22024,-1,0.431262,-1
-1,15,45,15,20,-1,-1,-1,1.23764,-1,0.42928,-1
-1,15,45,15,25,-1,-1,-1,1.25504,-1,0.427395,-1
-1,15,45,15,30,-1,-1,-1,1.27244,-1,0.4256,-1
-1,15,45,15,35,-1,-1,-1,1.28984,-1,0.423888,-1
-1,15,45,15,40,-1,-1,-1,1.30724,-1,0.422255,-1
-1,15,45,15,45,-1,-1,-1,1.32464,-1,0.420693,-1
-1,15,45,15,50,-1,-1,-1,1.34204,-1,0.4192,-1
-1,15,45,15,55,-1,-1,-1,1.35944,-1,0.41777,-1
-1,15,50,15,15,-1,-1,-1,1.30024,-1,0.41533,-1
-1,15,50,15,20,-1,-1,-1,1.31764,-1,0.413891,-1
-1,15,50,15,25,-1,-1,-1,1.33504,-1,0.412516,-1
-1,15,50,15,30,-1,-1,-1,1.35244,-1,0.4112,-1
-1,15,50,15,35,-1,-1,-1,1.36984,-1,0.40994,-1
-1,15,50,15,40,-1,-1,-1,1.38724,-1,0.408733,-1
-1,15,50,15,45,-1,-1,-1,1.40464,-1,0.407576,-1
-1,15,50,15,50,-1,-1,-1,1.42204,-1,0.406464,-1
-1,15,50,15,55,-1,-1,-1,1.43944,-1,0.405396,-1
-1,15,55,15,15,-1,-1,-1,1.38024,-1,0.402111,-1
-1,15,55,15,20,-1,-1,-1,1.39764,-1,0.401067,-1
-1,15,55,15,25,-1,-1,-1,1.41504,-1,0.400065,-1
-1,15,55,15,30,-1,-1,-1,1.43244,-1,0.399104,-1
-1,15,55,15,35,-1,-1,-1,1.44984,-1,0.39818,-1
-1,15,55,15,40,-1,-1,-1,1.46724,-1,0.397292,-1
-1,15,55,15,45,-1,-1,-1,1.48464,-1,0.396438,-1
-1,15,55,15,50,-1,-1,-1,1.50204,-1,0.395615,-1
-1,15,55,15,55,-1,-1,-1,1.51944,-1,0.394822,-1
-1,15,15,20,15,-1,-1,-1,0.710287,-1,0.728747,-1
-1,15,15,20,50,-1,-1,-1,0.824475,-1,0.608873,-1
-1,15,15,20,55,-1,-1,-1,0.840788,-1,0.597704,-1
-1,15,20,20,15,-1,-1,-1,0.785287,-1,0.630063,-1
-1,15,20,20,50,-1,-1,-1,0.899475,-1,0.5552,-1
-1,15,20,20,55,-1,-1,-1,0.915787,-1,0.547674,-1
-1,15,25,20,15,-1,-1,-1,0.860287,-1,0.565704,-1
-1,15,25,20,50,-1,-1,-1,0.974475,-1,0.51584,-1
-1,15,25,20,55,-1,-1,-1,0.990787,-1,0.510555,-1
-1,15,30,20,15,-1,-1,-1,0.935287,-1,0.520415,-1
-1,15,30,20,20,-1,-1,-1,0.9516,-1,0.5144,-1
-1,15,30,20,25,-1,-1,-1,0.967912,-1,0.5088,-1
-1,15,30,20,30,-1,-1,-1,0.984225,-1,0.503573,-1
-1,15,30,20,35,-1,-1,-1,1.00054,-1,0.498684,-1
-1,15,30,20,40,-1,-1,-1,1.01685,-1,0.4941,-1
-1,15,30,20,45,-1,-1,-1,1.03316,-1,0.489794,-1
-1,15,30,20,50,-1,-1,-1,1.04947,-1,0.485741,-1
-1,15,30,20,55,-1,-1,-1,1.06579,-1,0.48192,-1
-1,15,35,20,15,-1,-1,-1,1.01029,-1,0.486813,-1
-1,15,35,20,20,-1,-1,-1,1.0266,-1,0.4826,-1
-1,15,35,20,25,-1,-1,-1,1.04291,-1,0.478642,-1
-1,15,35,20,30,-1,-1,-1,1.05922,-1,0.474918,-1
-1,15,35,20,35,-1,-1,-1,1.07554,-1,0.471406,-1
-1,15,35,20,40,-1,-1,-1,1.09185,-1,0.468089,-1
-1,15,35,20,45,-1,-1,-1,1.10816,-1,0.464951,-1
-1,15,35,20,50,-1,-1,-1,1.12447,-1,0.461979,-1
-1,15,35,20,55,-1,-1,-1,1.14079,-1,0.459159,-1
-1,15,40,20,15,-1,-1,-1,1.08529,-1,0.460891,-1
-1,15,40,20,20,-1,-1,-1,1.1016,-1,0.457867,-1
-1,15,40,20,25,-1,-1,-1,1.11791,-1,0.455005,-1
-1,15,40,20,30,-1,-1,-1,1.13422,-1,0.452295,-1
-1,15,40,20,35,-1,-1,-1,1.15054,-1,0.449723,-1
-1,15,40,20,40,-1,-1,-1,1.16685,-1,0.44728,-1
-1,15,40,20,45,-1,-1,-1,1.18316,-1,0.444956,-1
-1,15,40,20,50,-1,-1,-1,1.19947,-1,0.442743,-1
-1,15,40,20,55,-1,-1,-1,1.21579,-1,0.440633,-1
-1,15,45,20,15,-1,-1,-1,1.16029,-1,0.440287,-1
-1,15,45,20,20,-1,-1,-1,1.1766,-1,0.43808,-1
-1,15,45,20,25,-1,-1,-1,1.19291,-1,0.43598,-1
-1,15,45,20,30,-1,-1,-1,1.20922,-1,0.433981,-1
-1,15,45,20,35,-1,-1,-1,1.22554,-1,0.432074,-1
-1,15,45,20,40,-1,-1,-1,1.24185,-1,0.430255,-1
-1,15,45,20,45,-1,-1,-1,1.25816,-1,0.428516,-1
-1,15,45,20,50,-1,-1,-1,1.27448,-1,0.426852,-1
-1,15,45,20,55,-1,-1,-1,1.29079,-1,0.42526,-1
-1,15,50,20,15,-1,-1,-1,1.23529,-1,0.423516,-1
-1,15,50,20,20,-1,-1,-1,1.2516,-1,0.421891,-1
-1,15,50,20,25,-1,-1,-1,1.26791,-1,0.420338,-1
-1,15,50,20,30,-1,-1,-1,1.28422,-1,0.418852,-1
-1,15,50,20,35,-1,-1,-1,1.30054,-1,0.41743,-1
-1,15,50,20,40,-1,-1,-1,1.31685,-1,0.416067,-1
-1,15,50,20,45,-1,-1,-1,1.33316,-1,0.414759,-1
-1,15,50,20,50,-1,-1,-1,1.34947,-1,0.413504,-1
-1,15,50,20,55,-1,-1,-1,1.36579,-1,0.412298,-1
-1,15,55,20,15,-1,-1,-1,1.31029,-1,0.4096,-1
-1,15,55,20,20,-1,-1,-1,1.3266,-1,0.4084,-1
-1,15,55,20,25,-1,-1,-1,1.34291,-1,0.407249,-1
-1,15,55,20,30,-1,-1,-1,1.35922,-1,0.406144,-1
-1,15,55,20,35,-1,-1,-1,1.37554,-1,0.405082,-1
-1,15,55,20,40,-1,-1,-1,1.39185,-1,0.404062,-1
-1,15,55,20,45,-1,-1,-1,1.40816,-1,0.403079,-1
-1,15,55,20,50,-1,-1,-1,1.42447,-1,0.402133,-1
-1,15,55,20,55,-1,-1,-1,1.44079,-1,0.401222,-1
-1,15,15,25,15,-1,-1,-1,0.683859,-1,0.752213,-1
-1,15,20,25,15,-1,-1,-1,0.754447,-1,0.648589,-1
-1,15,25,25,15,-1,-1,-1,0.825035,-1,0.581009,-1
-1,15,30,25,15,-1,-1,-1,0.895624,-1,0.533452,-1
-1,15,30,25,20,-1,-1,-1,0.910976,-1,0.526971,-1
-1,15,30,25,25,-1,-1,-1,0.926329,-1,0.520938,-1
-1,15,30,25,30,-1,-1,-1,0.941682,-1,0.515307,-1
-1,15,30,25,35,-1,-1,-1,0.957035,-1,0.510039,-1
-1,15,30,25,40,-1,-1,-1,0.972388,-1,0.5051,-1
-1,15,30,25,45,-1,-1,-1,0.987741,-1,0.500461,-1
-1,15,30,25,50,-1,-1,-1,1.00309,-1,0.496094,-1
-1,15,30,25,55,-1,-1,-1,1.01845,-1,0.491977,-1
-1,15,35,25,15,-1,-1,-1,0.966212,-1,0.498168,-1
-1,15,35,25,20,-1,-1,-1,0.981565,-1,0.4936,-1
-1,15,35,25,25,-1,-1,-1,0.996918,-1,0.489309,-1
-1,15,35,25,30,-1,-1,-1,1.01227,-1,0.485271,-1
-1,15,35,25,35,-1,-1,-1,1.02762,-1,0.481463,-1
-1,15,35,25,40,-1,-1,-1,1.04298,-1,0.477867,-1
-1,15,35,25,45,-1,-1,-1,1.05833,-1,0.474465,-1
-1,15,35,25,50,-1,-1,-1,1.07368,-1,0.471242,-1
-1,15,35,25,55,-1,-1,-1,1.08904,-1,0.468185,-1
-1,15,40,25,15,-1,-1,-1,1.0368,-1,0.470949,-1
-1,15,40,25,20,-1,-1,-1,1.05215,-1,0.467644,-1
-1,15,40,25,25,-1,-1,-1,1.06751,-1,0.464519,-1
-1,15,40,25,30,-1,-1,-1,1.08286,-1,0.461558,-1
-1,15,40,25,35,-1,-1,-1,1.09821,-1,0.458749,-1
-1,15,40,25,40,-1,-1,-1,1.11356,-1,0.45608,-1
-1,15,40,25,45,-1,-1,-1,1.12892,-1,0.453541,-1
-1,15,40,25,50,-1,-1,-1,1.14427,-1,0.451124,-1
-1,15,40,25,55,-1,-1,-1,1.15962,-1,0.448819,-1
-1,15,45,25,15,-1,-1,-1,1.10739,-1,0.449313,-1
-1,15,45,25,20,-1,-1,-1,1.12274,-1,0.44688,-1
-1,15,45,25,25,-1,-1,-1,1.13809,-1,0.444566,-1
-1,15,45,25,30,-1,-1,-1,1.15345,-1,0.442362,-1
-1,15,45,25,35,-1,-1,-1,1.1688,-1,0.44026,-1
-1,15,45,25,40,-1,-1,-1,1.18415,-1,0.438255,-1
-1,15,45,25,45,-1,-1,-1,1.19951,-1,0.436338,-1
-1,15,45,25,50,-1,-1,-1,1.21486,-1,0.434504,-1
-1,15,45,25,55,-1,-1,-1,1.23021,-1,0.432749,-1
-1,15,50,25,15,-1,-1,-1,1.17798,-1,0.431702,-1
-1,15,50,25,20,-1,-1,-1,1.19333,-1,0.429891,-1
-1,15,50,25,25,-1,-1,-1,1.20868,-1,0.42816,-1
-1,15,50,25,30,-1,-1,-1,1.22404,-1,0.426504,-1
-1,15,50,25,35,-1,-1,-1,1.23939,-1,0.424919,-1
-1,15,50,25,40,-1,-1,-1,1.25474,-1,0.4234,-1
-1,15,50,25,45,-1,-1,-1,1.27009,-1,0.421943,-1
-1,15,50,25,50,-1,-1,-1,1.28545,-1,0.420544,-1
-1,15,50,25,55,-1,-1,-1,1.3008,-1,0.4192,-1
-1,15,55,25,15,-1,-1,-1,1.24856,-1,0.417089,-1
-1,15,55,25,20,-1,-1,-1,1.26392,-1,0.415733,-1
-1,15,55,25,25,-1,-1,-1,1.27927,-1,0.414433,-1
-1,15,55,25,30,-1,-1,-1,1.29462,-1,0.413184,-1
-1,15,55,25,35,-1,-1,-1,1.30998,-1,0.411984,-1
-1,15,55,25,40,-1,-1,-1,1.32533,-1,0.410831,-1
-1,15,55,25,45,-1,-1,-1,1.34068,-1,0.409721,-1
-1,15,55,25,50,-1,-1,-1,1.35604,-1,0.408652,-1
-1,15,55,25,55,-1,-1,-1,1.37139,-1,0.407622,-1
-1,15,15,30,15,-1,-1,-1,0.660367,-1,0.77568,-1
-1,15,15,30,20,-1,-1,-1,0.674867,-1,0.7492,-1
-1,15,20,30,15,-1,-1,-1,0.727033,-1,0.667116,-1
-1,15,20,30,20,-1,-1,-1,0.741533,-1,0.65136,-1
-1,15,25,30,15,-1,-1,-1,0.7937,-1,0.596313,-1
-1,15,25,30,20,-1,-1,-1,0.8082,-1,0.586133,-1
-1,15,30,30,15,-1,-1,-1,0.860367,-1,0.546489,-1
-1,15,30,30,20,-1,-1,-1,0.874867,-1,0.539543,-1
-1,15,30,30,25,-1,-1,-1,0.889367,-1,0.533076,-1
-1,15,30,30,30,-1,-1,-1,0.903867,-1,0.52704,-1
-1,15,30,30,35,-1,-1,-1,0.918367,-1,0.521394,-1
-1,15,30,30,40,-1,-1,-1,0.932867,-1,0.5161,-1
-1,15,30,30,45,-1,-1,-1,0.947367,-1,0.511127,-1
-1,15,30,30,50,-1,-1,-1,0.961867,-1,0.506447,-1
-1,15,30,30,55,-1,-1,-1,0.976367,-1,0.502034,-1
-1,15,35,30,15,-1,-1,-1,0.927033,-1,0.509523,-1
-1,15,35,30,20,-1,-1,-1,0.941533,-1,0.5046,-1
-1,15,35,30,25,-1,-1,-1,0.956033,-1,0.499976,-1
-1,15,35,30,30,-1,-1,-1,0.970533,-1,0.495624,-1
-1,15,35,30,35,-1,-1,-1,0.985033,-1,0.49152,-1
-1,15,35,30,40,-1,-1,-1,0.999533,-1,0.487644,-1
-1,15,35,30,45,-1,-1,-1,1.01403,-1,0.483978,-1
-1,15,35,30,50,-1,-1,-1,1.02853,-1,0.480505,-1
-1,15,35,30,55,-1,-1,-1,1.04303,-1,0.47721,-1
-1,15,40,30,15,-1,-1,-1,0.9937,-1,0.481006,-1
-1,15,40,30,20,-1,-1,-1,1.0082,-1,0.477422,-1
-1,15,40,30,25,-1,-1,-1,1.0227,-1,0.474032,-1
-1,15,40,30,30,-1,-1,-1,1.0372,-1,0.470821,-1
-1,15,40,30,35,-1,-1,-1,1.0517,-1,0.467774,-1
-1,15,40,30,40,-1,-1,-1,1.0662,-1,0.46488,-1
-1,15,40,30,45,-1,-1,-1,1.0807,-1,0.462127,-1
-1,15,40,30,50,-1,-1,-1,1.0952,-1,0.459505,-1
-1,15,40,30,55,-1,-1,-1,1.1097,-1,0.457005,-1
-1,15,45,30,15,-1,-1,-1,1.06037,-1,0.458338,-1
-1,15,45,30,20,-1,-1,-1,1.07487,-1,0.45568,-1
-1,15,45,30,25,-1,-1,-1,1.08937,-1,0.453151,-1
-1,15,45,30,30,-1,-1,-1,1.10387,-1,0.450743,-1
-1,15,45,30,35,-1,-1,-1,1.11837,-1,0.448447,-1
-1,15,45,30,40,-1,-1,-1,1.13287,-1,0.446255,-1
-1,15,45,30,45,-1,-1,-1,1.14737,-1,0.44416,-1
-1,15,45,30,50,-1,-1,-1,1.16187,-1,0.442157,-1
-1,15,45,30,55,-1,-1,-1,1.17637,-1,0.440238,-1
-1,15,50,30,15,-1,-1,-1,1.12703,-1,0.439888,-1
-1,15,50,30,20,-1,-1,-1,1.14153,-1,0.437891,-1
-1,15,50,30,25,-1,-1,-1,1.15603,-1,0.435982,-1
-1,15,50,30,30,-1,-1,-1,1.17053,-1,0.434157,-1
-1,15,50,30,35,-1,-1,-1,1.18503,-1,0.432409,-1
-1,15,50,30,40,-1,-1,-1,1.19953,-1,0.430733,-1
-1,15,50,30,45,-1,-1,-1,1.21403,-1,0.429127,-1
-1,15,50,30,50,-1,-1,-1,1.22853,-1,0.427584,-1
-1,15,50,30,55,-1,-1,-1,1.24303,-1,0.426102,-1
-1,15,55,30,15,-1,-1,-1,1.1937,-1,0.424579,-1
-1,15,55,30,20,-1,-1,-1,1.2082,-1,0.423067,-1
-1,15,55,30,25,-1,-1,-1,1.2227,-1,0.421616,-1
-1,15,55,30,30,-1,-1,-1,1.2372,-1,0.420224,-1
-1,15,55,30,35,-1,-1,-1,1.2517,-1,0.418886,-1
-1,15,55,30,40,-1,-1,-1,1.2662,-1,0.4176,-1
-1,15,55,30,45,-1,-1,-1,1.2807,-1,0.416362,-1
-1,15,55,30,50,-1,-1,-1,1.2952,-1,0.41517,-1
-1,15,55,30,55,-1,-1,-1,1.3097,-1,0.414022,-1
-1,15,15,35,15,-1,-1,-1,0.639347,-1,0.799147,-1
-1,15,15,35,20,-1,-1,-1,0.653084,-1,0.7712,-1
-1,15,20,35,15,-1,-1,-1,0.702505,-1,0.685642,-1
-1,15,20,35,20,-1,-1,-1,0.716242,-1,0.66896,-1
-1,15,25,35,15,-1,-1,-1,0.765663,-1,0.611617,-1
-1,15,25,35,20,-1,-1,-1,0.7794,-1,0.6008,-1
-1,15,30,35,15,-1,-1,-1,0.828821,-1,0.559526,-1
-1,15,30,35,20,-1,-1,-1,0.842558,-1,0.552114,-1
-1,15,30,35,25,-1,-1,-1,0.856295,-1,0.545214,-1
-1,15,30,35,30,-1,-1,-1,0.870032,-1,0.538773,-1
-1,15,30,35,35,-1,-1,-1,0.883768,-1,0.532748,-1
-1,15,30,35,40,-1,-1,-1,0.897505,-1,0.5271,-1
-1,15,30,35,45,-1,-1,-1,0.911242,-1,0.521794,-1
-1,15,30,35,50,-1,-1,-1,0.924979,-1,0.5168,-1
-1,15,30,35,55,-1,-1,-1,0.938716,-1,0.512091,-1
-1,15,35,35,15,-1,-1,-1,0.891979,-1,0.520877,-1
-1,15,35,35,20,-1,-1,-1,0.905716,-1,0.5156,-1
-1,15,35,35,25,-1,-1,-1,0.919453,-1,0.510642,-1
-1,15,35,35,30,-1,-1,-1,0.933189,-1,0.505976,-1
-1,15,35,35,35,-1,-1,-1,0.946926,-1,0.501577,-1
-1,15,35,35,40,-1,-1,-1,0.960663,-1,0.497422,-1
-1,15,35,35,45,-1,-1,-1,0.9744,-1,0.493492,-1
-1,15,35,35,50,-1,-1,-1,0.988137,-1,0.489768,-1
-1,15,35,35,55,-1,-1,-1,1.00187,-1,0.486236,-1
-1,15,40,35,15,-1,-1,-1,0.955137,-1,0.491063,-1
-1,15,40,35,20,-1,-1,-1,0.968874,-1,0.4872,-1
-1,15,40,35,25,-1,-1,-1,0.982611,-1,0.483546,-1
-1,15,40,35,30,-1,-1,-1,0.996347,-1,0.480084,-1
-1,15,40,35,35,-1,-1,-1,1.01008,-1,0.4768,-1
-1,15,40,35,40,-1,-1,-1,1.02382,-1,0.47368,-1
-1,15,40,35,45,-1,-1,-1,1.03756,-1,0.470712,-1
-1,15,40,35,50,-1,-1,-1,1.05129,-1,0.467886,-1
-1,15,40,35,55,-1,-1,-1,1.06503,-1,0.465191,-1
-1,15,45,35,15,-1,-1,-1,1.01829,-1,0.467364,-1
-1,15,45,35,20,-1,-1,-1,1.03203,-1,0.46448,-1
-1,15,45,35,25,-1,-1,-1,1.04577,-1,0.461737,-1
-1,15,45,35,30,-1,-1,-1,1.05951,-1,0.459124,-1
-1,15,45,35,35,-1,-1,-1,1.07324,-1,0.456633,-1
-1,15,45,35,40,-1,-1,-1,1.08698,-1,0.454255,-1
-1,15,45,35,45,-1,-1,-1,1.10072,-1,0.451982,-1
-1,15,45,35,50,-1,-1,-1,1.11445,-1,0.449809,-1
-1,15,45,35,55,-1,-1,-1,1.12819,-1,0.447728,-1
-1,15,50,35,15,-1,-1,-1,1.08145,-1,0.448074,-1
-1,15,50,35,20,-1,-1,-1,1.09519,-1,0.445891,-1
-1,15,50,35,25,-1,-1,-1,1.10893,-1,0.443804,-1
-1,15,50,35,30,-1,-1,-1,1.12266,-1,0.441809,-1
-1,15,50,35,35,-1,-1,-1,1.1364,-1,0.439898,-1
-1,15,50,35,40,-1,-1,-1,1.15014,-1,0.438067,-1
-1,15,50,35,45,-1,-1,-1,1.16387,-1,0.43631,-1
-1,15,50,35,50,-1,-1,-1,1.17761,-1,0.434624,-1
-1,15,50,35,55,-1,-1,-1,1.19135,-1,0.433004,-1
-1,15,55,35,15,-1,-1,-1,1.14461,-1,0.432068,-1
-1,15,55,35,20,-1,-1,-1,1.15835,-1,0.4304,-1
-1,15,55,35,25,-1,-1,-1,1.17208,-1,0.4288,-1
-1,15,55,35,30,-1,-1,-1,1.18582,-1,0.427264,-1
-1,15,55,35,35,-1,-1,-1,1.19956,-1,0.425788,-1
-1,15,55,35,40,-1,-1,-1,1.21329,-1,0.424369,-1
-1,15,55,35,45,-1,-1,-1,1.22703,-1,0.423004,-1
-1,15,55,35,50,-1,-1,-1,1.24077,-1,0.421689,-1
-1,15,55,35,55,-1,-1,-1,1.25451,-1,0.420422,-1
-1,15,15,40,15,-1,-1,-1,0.62043,-1,0.822613,-1
-1,15,15,40,20,-1,-1,-1,0.63348,-1,0.7932,-1
-1,15,15,40,25,-1,-1,-1,0.64653,-1,0.767247,-1
-1,15,20,40,15,-1,-1,-1,0.68043,-1,0.704168,-1
-1,15,20,40,20,-1,-1,-1,0.69348,-1,0.68656,-1
-1,15,20,40,25,-1,-1,-1,0.70653,-1,0.670629,-1
-1,15,25,40,15,-1,-1,-1,0.74043,-1,0.626922,-1
-1,15,25,40,20,-1,-1,-1,0.75348,-1,0.615467,-1
-1,15,25,40,25,-1,-1,-1,0.76653,-1,0.604928,-1
-1,15,30,40,15,-1,-1,-1,0.80043,-1,0.572563,-1
-1,15,30,40,20,-1,-1,-1,0.81348,-1,0.564686,-1
-1,15,30,40,25,-1,-1,-1,0.82653,-1,0.557352,-1
-1,15,30,40,30,-1,-1,-1,0.83958,-1,0.550507,-1
-1,15,30,40,35,-1,-1,-1,0.85263,-1,0.544103,-1
-1,15,30,40,40,-1,-1,-1,0.86568,-1,0.5381,-1
-1,15,30,40,45,-1,-1,-1,0.87873,-1,0.532461,-1
-1,15,30,40,50,-1,-1,-1,0.89178,-1,0.527153,-1
-1,15,30,40,55,-1,-1,-1,0.90483,-1,0.522149,-1
-1,15,35,40,15,-1,-1,-1,0.86043,-1,0.532232,-1
-1,15,35,40,20,-1,-1,-1,0.87348,-1,0.5266,-1
-1,15,35,40,25,-1,-1,-1,0.88653,-1,0.521309,-1
-1,15,35,40,30,-1,-1,-1,0.89958,-1,0.516329,-1
-1,15,35,40,35,-1,-1,-1,0.91263,-1,0.511634,-1
-1,15,35,40,40,-1,-1,-1,0.92568,-1,0.5072,-1
-1,15,35,40,45,-1,-1,-1,0.93873,-1,0.503005,-1
-1,15,35,40,50,-1,-1,-1,0.95178,-1,0.499032,-1
-1,15,35,40,55,-1,-1,-1,0.96483,-1,0.495262,-1
-1,15,40,40,15,-1,-1,-1,0.92043,-1,0.50112,-1
-1,15,40,40,20,-1,-1,-1,0.93348,-1,0.496978,-1
-1,15,40,40,25,-1,-1,-1,0.94653,-1,0.493059,-1
-1,15,40,40,30,-1,-1,-1,0.95958,-1,0.489347,-1
-1,15,40,40,35,-1,-1,-1,0.97263,-1,0.485826,-1
-1,15,40,40,40,-1,-1,-1,0.98568,-1,0.48248,-1
-1,15,40,40,45,-1,-1,-1,0.99873,-1,0.479298,-1
-1,15,40,40,50,-1,-1,-1,1.01178,-1,0.476267,-1
-1,15,40,40,55,-1,-1,-1,1.02483,-1,0.473377,-1
-1,15,45,40,15,-1,-1,-1,0.98043,-1,0.47639,-1
-1,15,45,40,20,-1,-1,-1,0.99348,-1,0.47328,-1
-1,15,45,40,25,-1,-1,-1,1.00653,-1,0.470322,-1
-1,15,45,40,30,-1,-1,-1,1.01958,-1,0.467505,-1
-1,15,45,40,35,-1,-1,-1,1.03263,-1,0.464819,-1
-1,15,45,40,40,-1,-1,-1,1.04568,-1,0.462255,-1
-1,15,45,40,45,-1,-1,-1,1.05873,-1,0.459804,-1
-1,15,45,40,50,-1,-1,-1,1.07178,-1,0.457461,-1
-1,15,45,40,55,-1,-1,-1,1.08483,-1,0.455217,-1
-1,15,50,40,15,-1,-1,-1,1.04043,-1,0.45626,-1
-1,15,50,40,20,-1,-1,-1,1.05348,-1,0.453891,-1
-1,15,50,40,25,-1,-1,-1,1.06653,-1,0.451627,-1
-1,15,50,40,30,-1,-1,-1,1.07958,-1,0.449461,-1
-1,15,50,40,35,-1,-1,-1,1.09263,-1,0.447387,-1
-1,15,50,40,40,-1,-1,-1,1.10568,-1,0.4454,-1
-1,15,50,40,45,-1,-1,-1,1.11873,-1,0.443494,-1
-1,15,50,40,50,-1,-1,-1,1.13178,-1,0.441664,-1
-1,15,50,40,55,-1,-1,-1,1.14483,-1,0.439906,-1
-1,15,55,40,15,-1,-1,-1,1.10043,-1,0.439557,-1
-1,15,55,40,20,-1,-1,-1,1.11348,-1,0.437733,-1
-1,15,55,40,25,-1,-1,-1,1.12653,-1,0.435984,-1
-1,15,55,40,30,-1,-1,-1,1.13958,-1,0.434304,-1
-1,15,55,40,35,-1,-1,-1,1.15263,-1,0.43269,-1
-1,15,55,40,40,-1,-1,-1,1.16568,-1,0.431138,-1
-1,15,55,40,45,-1,-1,-1,1.17873,-1,0.429645,-1
-1,15,55,40,50,-1,-1,-1,1.19178,-1,0.428207,-1
-1,15,55,40,55,-1,-1,-1,1.20483,-1,0.426822,-1
-1,15,15,45,15,-1,-1,-1,0.603314,-1,0.84608,-1
-1,15,15,45,20,-1,-1,-1,0.615743,-1,0.8152,-1
-1,15,15,45,25,-1,-1,-1,0.628171,-1,0.787953,-1
-1,15,20,45,15,-1,-1,-1,0.660457,-1,0.722695,-1
-1,15,20,45,20,-1,-1,-1,0.672886,-1,0.70416,-1
-1,15,20,45,25,-1,-1,-1,0.685314,-1,0.68739,-1
-1,15,25,45,15,-1,-1,-1,0.7176,-1,0.642226,-1
-1,15,25,45,20,-1,-1,-1,0.730029,-1,0.630133,-1
-1,15,25,45,25,-1,-1,-1,0.742457,-1,0.619008,-1
-1,15,30,45,15,-1,-1,-1,0.774743,-1,0.5856,-1
-1,15,30,45,20,-1,-1,-1,0.787171,-1,0.577257,-1
-1,15,30,45,25,-1,-1,-1,0.7996,-1,0.56949,-1
-1,15,30,45,30,-1,-1,-1,0.812029,-1,0.56224,-1
-1,15,30,45,35,-1,-1,-1,0.824457,-1,0.555458,-1
