Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2,L
-1,15,25,15,25,-1,-1,-1
-1,15,25,15,26,-1,-1,-1
-1,15,25,15,27,-1,-1,-1
-1,15,25,15,28,-1,-1,-1
-1,15,25,15,29,-1,-1,-1
-1,15,25,15,30,-1,-1,-1
-1,15,26,15,25,-1,-1,-1
-1,15,26,15,26,-1,-1,-1
-1,15,26,15,27,-1,-1,-1
-1,15,26,15,28,-1,-1,-1
-1,15,26,15,29,-1,-1,-1
-1,15,26,15,30,-1,-1,-1
-1,15,27,15,25,-1,-1,-1
-1,15,27,15,26,-1,-1,-1
-1,15,27,15,27,-1,-1,-1
-1,15,27,15,28,-1,-1,-1
-1,15,27,15,29,-1,-1,-1
-1,15,27,15,30,-1,-1,-1
-1,15,28,15,15,-1,-1,-1
-1,15,28,15,16,-1,-1,-1
-1,15,28,15,17,-1,-1,-1
-1,15,28,15,18,-1,-1,-1
-1,15,28,15,19,-1,-1,-1
-1,15,28,15,20,-1,-1,-1
-1,15,28,15,21,-1,-1,-1
-1,15,28,15,22,-1,-1,-1
-1,15,28,15,23,-1,-1,-1
-1,15,28,15,24,-1,-1,-1
-1,15,28,15,25,-1,-1,-1
-1,15,28,15,26,-1,-1,-1
-1,15,28,15,27,-1,-1,-1
-1,15,28,15,28,-1,-1,-1
-1,15,28,15,29,-1,-1,-1
-1,15,28,15,30,-1,-1,-1
-1,15,29,15,15,-1,-1,-1
-1,15,29,15,16,-1,-1,-1
-1,15,29,15,17,-1,-1,-1
-1,15,29,15,18,-1,-1,-1
-1,15,29,15,19,-1,-1,-1
-1,15,29,15,20,-1,-1,-1
-1,15,29,15,21,-1,-1,-1
-1,15,29,15,22,-1,-1,-1
-1,15,29,15,23,-1,-1,-1
-1,15,29,15,24,-1,-1,-1
-1,15,29,15,25,-1,-1,-1
-1,15,29,15,26,-1,-1,-1
-1,15,29,15,27,-1,-1,-1
-1,15,29,15,28,-1,-1,-1
-1,15,29,15,29,-1,-1,-1
-1,15,29,15,30,-1,-1,-1
-1,15,30,15,15,-1,-1,-1
-1,15,30,15,16,-1,-1,-1
-1,15,30,15,17,-1,-1,-1
-1,15,30,15,18,-1,-1,-1
-1,15,30,15,19,-1,-1,-1
-1,15,30,15,20,-1,-1,-1
-1,15,30,15,21,-1,-1,-1
-1,15,30,15,22,-1,-1,-1
-1,15,30,15,23,-1,-1,-1
-1,15,30,15,24,-1,-1,-1
-1,15,30,15,25,-1,-1,-1
-1,15,30,15,26,-1,-1,-1
-1,15,30,15,27,-1,-1,-1
-1,15,30,15,28,-1,-1,-1
-1,15,30,15,29,-1,-1,-1
-1,15,30,15,30,-1,-1,-1
-1,15,15,16,27,-1,-1,-1
-1,15,15,16,28,-1,-1,-1
-1,15,15,16,29,-1,-1,-1
-1,15,15,16,30,-1,-1,-1
-1,15,16,16,27,-1,-1,-1
-1,15,16,16,28,-1,-1,-1
-1,15,16,16,29,-1,-1,-1
-1,15,16,16,30,-1,-1,-1
-1,15,17,16,27,-1,-1,-1
-1,15,17,16,28,-1,-1,-1
-1,15,17,16,29,-1,-1,-1
-1,15,17,16,30,-1,-1,-1
-1,15,18,16,27,-1,-1,-1
-1,15,18,16,28,-1,-1,-1
-1,15,18,16,29,-1,-1,-1
-1,15,18,16,30,-1,-1,-1
-1,15,19,16,27,-1,-1,-1
-1,15,19,16,28,-1,-1,-1
-1,15,19,16,29,-1,-1,-1
-1,15,19,16,30,-1,-1,-1
-1,15,20,16,27,-1,-1,-1
-1,15,20,16,28,-1,-1,-1
-1,15,20,16,29,-1,-1,-1
-1,15,20,16,30,-1,-1,-1
-1,15,21,16,27,-1,-1,-1
-1,15,21,16,28,-1,-1,-1
-1,15,21,16,29,-1,-1,-1
-1,15,21,16,30,-1,-1,-1
-1,15,22,16,27,-1,-1,-1
-1,15,22,16,28,-1,-1,-1
-1,15,22,16,29,-1,-1,-1
-1,15,22,16,30,-1,-1,-1
-1,15,23,16,27,-1,-1,-1
-1,15,23,16,28,-1,-1,-1
-1,15,23,16,29,-1,-1,-1
-1,15,23,16,30,-1,-1,-1
-1,15,24,16,27,-1,-1,-1
-1,15,24,16,28,-1,-1,-1
-1,15,24,16,29,-1,-1,-1
-1,15,24,16,30,-1,-1,-1
-1,15,25,16,27,-1,-1,-1
-1,15,25,16,28,-1,-1,-1
-1,15,25,16,29,-1,-1,-1
-1,15,25,16,30,-1,-1,-1
-1,15,26,16,27,-1,-1,-1
-1,15,26,16,28,-1,-1,-1
-1,15,26,16,29,-1,-1,-1
-1,15,26,16,30,-1,-1,-1
-1,15,27,16,27,-1,-1,-1
-1,15,27,16,28,-1,-1,-1
-1,15,27,16,29,-1,-1,-1
-1,15,27,16,30,-1,-1,-1
-1,15,28,16,15,-1,-1,-1
-1,15,28,16,16,-1,-1,-1
-1,15,28,16,17,-1,-1,-1
-1,15,28,16,18,-1,-1,-1
-1,15,28,16,19,-1,-1,-1
-1,15,28,16,20,-1,-1,-1
-1,15,28,16,21,-1,-1,-1
-1,15,28,16,22,-1,-1,-1
-1,15,28,16,23,-1,-1,-1
-1,15,28,16,24,-1,-1,-1
-1,15,28,16,25,-1,-1,-1
-1,15,28,16,26,-1,-1,-1
-1,15,28,16,27,-1,-1,-1
-1,15,28,16,28,-1,-1,-1
-1,15,28,16,29,-1,-1,-1
-1,15,28,16,30,-1,-1,-1
-1,15,29,16,15,-1,-1,-1
-1,15,29,16,16,-1,-1,-1
-1,15,29,16,17,-1,-1,-1
-1,15,29,16,18,-1,-1,-1
-1,15,29,16,19,-1,-1,-1
-1,15,29,16,20,-1,-1,-1
-1,15,29,16,21,-1,-1,-1
-1,15,29,16,22,-1,-1,-1
-1,15,29,16,23,-1,-1,-1
-1,15,29,16,24,-1,-1,-1
-1,15,29,16,25,-1,-1,-1
-1,15,29,16,26,-1,-1,-1
-1,15,29,16,27,-1,-1,-1
-1,15,29,16,28,-1,-1,-1
-1,15,29,16,29,-1,-1,-1
-1,15,29,16,30,-1,-1,-1
-1,15,30,16,15,-1,-1,-1
-1,15,30,16,16,-1,-1,-1
-1,15,30,16,17,-1,-1,-1
-1,15,30,16,18,-1,-1,-1
-1,15,30,16,19,-1,-1,-1
-1,15,30,16,20,-1,-1,-1
-1,15,30,16,21,-1,-1,-1
-1,15,30,16,22,-1,-1,-1
-1,15,30,16,23,-1,-1,-1
-1,15,30,16,24,-1,-1,-1
-1,15,30,16,25,-1,-1,-1
-1,15,30,16,26,-1,-1,-1
-1,15,30,16,27,-1,-1,-1
-1,15,30,16,28,-1,-1,-1
-1,15,30,16,29,-1,-1,-1
-1,15,30,16,30,-1,-1,-1
-1,15,15,17,29,-1,-1,-1
-1,15,15,17,30,-1,-1,-1
-1,15,16,17,29,-1,-1,-1
-1,15,16,17,30,-1,-1,-1
-1,15,17,17,29,-1,-1,-1
-1,15,17,17,30,-1,-1,-1
-1,15,18,17,29,-1,-1,-1
-1,15,18,17,30,-1,-1,-1
-1,15,19,17,29,-1,-1,-1
-1,15,19,17,30,-1,-1,-1
-1,15,20,17,29,-1,-1,-1
-1,15,20,17,30,-1,-1,-1
-1,15,21,17,29,-1,-1,-1
-1,15,21,17,30,-1,-1,-1
-1,15,22,17,29,-1,-1,-1
-1,15,22,17,30,-1,-1,-1
-1,15,23,17,29,-1,-1,-1
-1,15,23,17,30,-1,-1,-1
-1,15,24,17,29,-1,-1,-1
-1,15,24,17,30,-1,-1,-1
-1,15,25,17,29,-1,-1,-1
-1,15,25,17,30,-1,-1,-1
-1,15,26,17,29,-1,-1,-1
-1,15,26,17,30,-1,-1,-1
-1,15,27,17,29,-1,-1,-1
-1,15,27,17,30,-1,-1,-1
-1,15,28,17,15,-1,-1,-1
-1,15,28,17,16,-1,-1,-1
-1,15,28,17,17,-1,-1,-1
-1,15,28,17,18,-1,-1,-1
-1,15,28,17,19,-1,-1,-1
-1,15,28,17,20,-1,-1,-1
-1,15,28,17,21,-1,-1,-1
-1,15,28,17,22,-1,-1,-1
-1,15,28,17,23,-1,-1,-1
-1,15,28,17,24,-1,-1,-1
-1,15,28,17,25,-1,-1,-1
-1,15,28,17,26,-1,-1,-1
-1,15,28,17,27,-1,-1,-1
-1,15,28,17,28,-1,-1,-1
-1,15,28,17,29,-1,-1,-1
-1,15,28,17,30,-1,-1,-1
-1,15,29,17,15,-1,-1,-1
-1,15,29,17,16,-1,-1,-1
-1,15,29,17,17,-1,-1,-1
-1,15,29,17,18,-1,-1,-1
-1,15,29,17,19,-1,-1,-1
-1,15,29,17,20,-1,-1,-1
-1,15,29,17,21,-1,-1,-1
-1,15,29,17,22,-1,-1,-1
-1,15,29,17,23,-1,-1,-1
-1,15,29,17,24,-1,-1,-1
-1,15,29,17,25,-1,-1,-1
-1,15,29,17,26,-1,-1,-1
-1,15,29,17,27,-1,-1,-1
-1,15,29,17,28,-1,-1,-1
-1,15,29,17,29,-1,-1,-1
-1,15,29,17,30,-1,-1,-1
-1,15,30,17,15,-1,-1,-1
-1,15,30,17,16,-1,-1,-1
-1,15,30,17,17,-1,-1,-1
-1,15,30,17,18,-1,-1,-1
-1,15,30,17,19,-1,-1,-1
-1,15,30,17,20,-1,-1,-1
-1,15,30,17,21,-1,-1,-1
-1,15,30,17,22,-1,-1,-1
-1,15,30,17,23,-1,-1,-1
-1,15,30,17,24,-1,-1,-1
-1,15,30,17,25,-1,-1,-1
-1,15,30,17,26,-1,-1,-1
-1,15,30,17,27,-1,-1,-1
-1,15,30,17,28,-1,-1,-1
-1,15,30,17,29,-1,-1,-1
-1,15,30,17,30,-1,-1,-1
-1,15,28,18,15,-1,-1,-1
-1,15,28,18,16,-1,-1,-1
-1,15,28,18,17,-1,-1,-1
-1,15,28,18,18,-1,-1,-1
-1,15,28,18,19,-1,-1,-1
-1,15,28,18,20,-1,-1,-1
-1,15,28,18,21,-1,-1,-1
-1,15,28,18,22,-1,-1,-1
-1,15,28,18,23,-1,-1,-1
-1,15,28,18,24,-1,-1,-1
-1,15,28,18,25,-1,-1,-1
-1,15,28,18,26,-1,-1,-1
-1,15,28,18,27,-1,-1,-1
-1,15,28,18,28,-1,-1,-1
-1,15,28,18,29,-1,-1,-1
-1,15,28,18,30,-1,-1,-1
-1,15,29,18,15,-1,-1,-1
-1,15,29,18,16,-1,-1,-1
-1,15,29,18,17,-1,-1,-1
-1,15,29,18,18,-1,-1,-1
-1,15,29,18,19,-1,-1,-1
-1,15,29,18,20,-1,-1,-1
-1,15,29,18,21,-1,-1,-1
-1,15,29,18,22,-1,-1,-1
-1,15,29,18,23,-1,-1,-1
-1,15,29,18,24,-1,-1,-1
-1,15,29,18,25,-1,-1,-1
-1,15,29,18,26,-1,-1,-1
-1,15,29,18,27,-1,-1,-1
-1,15,29,18,28,-1,-1,-1
-1,15,29,18,29,-1,-1,-1
-1,15,29,18,30,-1,-1,-1
-1,15,30,18,15,-1,-1,-1
-1,15,30,18,16,-1,-1,-1
-1,15,30,18,17,-1,-1,-1
-1,15,30,18,18,-1,-1,-1
-1,15,30,18,19,-1,-1,-1
-1,15,30,18,20,-1,-1,-1
-1,15,30,18,21,-1,-1,-1
-1,15,30,18,22,-1,-1,-1
-1,15,30,18,23,-1,-1,-1
-1,15,30,18,24,-1,-1,-1
-1,15,30,18,25,-1,-1,-1
-1,15,30,18,26,-1,-1,-1
-1,15,30,18,27,-1,-1,-1
-1,15,30,18,28,-1,-1,-1
-1,15,30,18,29,-1,-1,-1
-1,15,30,18,30,-1,-1,-1
-1,15,28,19,15,-1,-1,-1
-1,15,28,19,16,-1,-1,-1
-1,15,28,19,17,-1,-1,-1
-1,15,28,19,18,-1,-1,-1
-1,15,28,19,19,-1,-1,-1
-1,15,28,19,20,-1,-1,-1
-1,15,28,19,21,-1,-1,-1
-1,15,28,19,22,-1,-1,-1
-1,15,28,19,23,-1,-1,-1
-1,15,28,19,24,-1,-1,-1
-1,15,28,19,25,-1,-1,-1
-1,15,28,19,26,-1,-1,-1
-1,15,28,19,27,-1,-1,-1
-1,15,28,19,28,-1,-1,-1
-1,15,28,19,29,-1,-1,-1
-1,15,28,19,30,-1,-1,-1
-1,15,29,19,15,-1,-1,-1
-1,15,29,19,16,-1,-1,-1
-1,15,29,19,17,-1,-1,-1
-1,15,29,19,18,-1,-1,-1
-1,15,29,19,19,-1,-1,-1
-1,15,29,19,20,-1,-1,-1
-1,15,29,19,21,-1,-1,-1
-1,15,29,19,22,-1,-1,-1
-1,15,29,19,23,-1,-1,-1
-1,15,29,19,24,-1,-1,-1
-1,15,29,19,25,-1,-1,-1
-1,15,29,19,26,-1,-1,-1
-1,15,29,19,27,-1,-1,-1
-1,15,29,19,28,-1,-1,-1
-1,15,29,19,29,-1,-1,-1
-1,15,29,19,30,-1,-1,-1
-1,15,30,19,15,-1,-1,-1
-1,15,30,19,16,-1,-1,-1
-1,15,30,19,17,-1,-1,-1
-1,15,30,19,18,-1,-1,-1
-1,15,30,19,19,-1,-1,-1
-1,15,30,19,20,-1,-1,-1
-1,15,30,19,21,-1,-1,-1
-1,15,30,19,22,-1,-1,-1
-1,15,30,19,23,-1,-1,-1
-1,15,30,19,24,-1,-1,-1
-1,15,30,19,25,-1,-1,-1
-1,15,30,19,26,-1,-1,-1
-1,15,30,19,27,-1,-1,-1
-1,15,30,19,28,-1,-1,-1
-1,15,30,19,29,-1,-1,-1
-1,15,30,19,30,-1,-1,-1
-1,15,28,20,15,-1,-1,-1
-1,15,28,20,16,-1,-1,-1
-1,15,28,20,17,-1,-1,-1
-1,15,28,20,18,-1,-1,-1
-1,15,28,20,19,-1,-1,-1
-1,15,28,20,20,-1,-1,-1
-1,15,28,20,21,-1,-1,-1
-1,15,28,20,22,-1,-1,-1
-1,15,28,20,23,-1,-1,-1
-1,15,28,20,24,-1,-1,-1
-1,15,28,20,25,-1,-1,-1
-1,15,28,20,26,-1,-1,-1
-1,15,28,20,27,-1,-1,-1
-1,15,28,20,28,-1,-1,-1
-1,15,28,20,29,-1,-1,-1
-1,15,28,20,30,-1,-1,-1
-1,15,29,20,15,-1,-1,-1
-1,15,29,20,16,-1,-1,-1
-1,15,29,20,17,-1,-1,-1
-1,15,29,20,18,-1,-1,-1
-1,15,29,20,19,-1,-1,-1
-1,15,29,20,20,-1,-1,-1
-1,15,29,20,21,-1,-1,-1
-1,15,29,20,22,-1,-1,-1
-1,15,29,20,23,-1,-1,-1
-1,15,29,20,24,-1,-1,-1
-1,15,29,20,25,-1,-1,-1
-1,15,29,20,26,-1,-1,-1
-1,15,29,20,27,-1,-1,-1
-1,15,29,20,28,-1,-1,-1
-1,15,29,20,29,-1,-1,-1
-1,15,29,20,30,-1,-1,-1
-1,15,30,20,15,-1,-1,-1
-1,15,30,20,16,-1,-1,-1
-1,15,30,20,17,-1,-1,-1
-1,15,30,20,18,-1,-1,-1
-1,15,30,20,19,-1,-1,-1
-1,15,30,20,20,-1,-1,-1
-1,15,30,20,21,-1,-1,-1
-1,15,30,20,22,-1,-1,-1
-1,15,30,20,23,-1,-1,-1
-1,15,30,20,24,-1,-1,-1
-1,15,30,20,25,-1,-1,-1
-1,15,30,20,26,-1,-1,-1
-1,15,30,20,27,-1,-1,-1
-1,15,30,20,28,-1,-1,-1
-1,15,30,20,29,-1,-1,-1
-1,15,30,20,30,-1,-1,-1
-1,15,28,21,15,-1,-1,-1
-1,15,28,21,16,-1,-1,-1
-1,15,28,21,17,-1,-1,-1
-1,15,28,21,18,-1,-1,-1
-1,15,28,21,19,-1,-1,-1
-1,15,28,21,20,-1,-1,-1
-1,15,28,21,21,-1,-1,-1
-1,15,28,21,22,-1,-1,-1
-1,15,28,21,23,-1,-1,-1
-1,15,28,21,24,-1,-1,-1
-1,15,28,21,25,-1,-1,-1
-1,15,28,21,26,-1,-1,-1
-1,15,28,21,27,-1,-1,-1
-1,15,28,21,28,-1,-1,-1
-1,15,28,21,29,-1,-1,-1
-1,15,28,21,30,-1,-1,-1
-1,15,29,21,15,-1,-1,-1
-1,15,29,21,16,-1,-1,-1
-1,15,29,21,17,-1,-1,-1
-1,15,29,21,18,-1,-1,-1
-1,15,29,21,19,-1,-1,-1
-1,15,29,21,20,-1,-1,-1
-1,15,29,21,21,-1,-1,-1
-1,15,29,21,22,-1,-1,-1
-1,15,29,21,23,-1,-1,-1
-1,15,29,21,24,-1,-1,-1
-1,15,29,21,25,-1,-1,-1
-1,15,29,21,26,-1,-1,-1
-1,15,29,21,27,-1,-1,-1
-1,15,29,21,28,-1,-1,-1
-1,15,29,21,29,-1,-1,-1
-1,15,29,21,30,-1,-1,-1
-1,15,30,21,15,-1,-1,-1
-1,15,30,21,16,-1,-1,-1
-1,15,30,21,17,-1,-1,-1
-1,15,30,21,18,-1,-1,-1
-1,15,30,21,19,-1,-1,-1
-1,15,30,21,20,-1,-1,-1
-1,15,30,21,21,-1,-1,-1
-1,15,30,21,22,-1,-1,-1
-1,15,30,21,23,-1,-1,-1
-1,15,30,21,24,-1,-1,-1
-1,15,30,21,25,-1,-1,-1
-1,15,30,21,26,-1,-1,-1
-1,15,30,21,27,-1,-1,-1
-1,15,30,21,28,-1,-1,-1
-1,15,30,21,29,-1,-1,-1
-1,15,30,21,30,-1,-1,-1
-1,15,28,22,15,-1,-1,-1
-1,15,28,22,16,-1,-1,-1
-1,15,28,22,17,-1,-1,-1
-1,15,28,22,18,-1,-1,-1
-1,15,28,22,19,-1,-1,-1
-1,15,28,22,20,-1,-1,-1
-1,15,28,22,21,-1,-1,-1
-1,15,28,22,22,-1,-1,-1
-1,15,28,22,23,-1,-1,-1
-1,15,28,22,24,-1,-1,-1
-1,15,28,22,25,-1,-1,-1
-1,15,28,22,26,-1,-1,-1
-1,15,28,22,27,-1,-1,-1
-1,15,28,22,28,-1,-1,-1
-1,15,28,22,29,-1,-1,-1
-1,15,28,22,30,-1,-1,-1
-1,15,29,22,15,-1,-1,-1
-1,15,29,22,16,-1,-1,-1
-1,15,29,22,17,-1,-1,-1
-1,15,29,22,18,-1,-1,-1
-1,15,29,22,19,-1,-1,-1
-1,15,29,22,20,-1,-1,-1
-1,15,29,22,21,-1,-1,-1
-1,15,29,22,22,-1,-1,-1
-1,15,29,22,23,-1,-1,-1
-1,15,29,22,24,-1,-1,-1
-1,15,29,22,25,-1,-1,-1
-1,15,29,22,26,-1,-1,-1
-1,15,29,22,27,-1,-1,-1
-1,15,29,22,28,-1,-1,-1
-1,15,29,22,29,-1,-1,-1
-1,15,29,22,30,-1,-1,-1
-1,15,30,22,15,-1,-1,-1
-1,15,30,22,16,-1,-1,-1
-1,15,30,22,17,-1,-1,-1
-1,15,30,22,18,-1,-1,-1
-1,15,30,22,19,-1,-1,-1
-1,15,30,22,20,-1,-1,-1
-1,15,30,22,21,-1,-1,-1
-1,15,30,22,22,-1,-1,-1
-1,15,30,22,23,-1,-1,-1
-1,15,30,22,24,-1,-1,-1
-1,15,30,22,25,-1,-1,-1
-1,15,30,22,26,-1,-1,-1
-1,15,30,22,27,-1,-1,-1
-1,15,30,22,28,-1,-1,-1
-1,15,30,22,29,-1,-1,-1
-1,15,30,22,30,-1,-1,-1
-1,15,28,23,15,-1,-1,-1
-1,15,28,23,16,-1,-1,-1
-1,15,28,23,17,-1,-1,-1
-1,15,28,23,18,-1,-1,-1
-1,15,28,23,19,-1,-1,-1
-1,15,28,23,20,-1,-1,-1
-1,15,28,23,21,-1,-1,-1
-1,15,28,23,22,-1,-1,-1
-1,15,28,23,23,-1,-1,-1
-1,15,28,23,24,-1,-1,-1
-1,15,28,23,25,-1,-1,-1
-1,15,28,23,26,-1,-1,-1
-1,15,28,23,27,-1,-1,-1
-1,15,28,23,28,-1,-1,-1
-1,15,28,23,29,-1,-1,-1
-1,15,28,23,30,-1,-1,-1
-1,15,29,23,15,-1,-1,-1
-1,15,29,23,16,-1,-1,-1
-1,15,29,23,17,-1,-1,-1
-1,15,29,23,18,-1,-1,-1
-1,15,29,23,19,-1,-1,-1
-1,15,29,23,20,-1,-1,-1
-1,15,29,23,21,-1,-1,-1
-1,15,29,23,22,-1,-1,-1
-1,15,29,23,23,-1,-1,-1
-1,15,29,23,24,-1,-1,-1
-1,15,29,23,25,-1,-1,-1
-1,15,29,23,26,-1,-1,-1
-1,15,29,23,27,-1,-1,-1
-1,15,29,23,28,-1,-1,-1
-1,15,29,23,29,-1,-1,-1
-1,15,29,23,30,-1,-1,-1
-1,15,30,23,15,-1,-1,-1
-1,15,30,23,16,-1,-1,-1
-1,15,30,23,17,-1,-1,-1
-1,15,30,23,18,-1,-1,-1
-1,15,30,23,19,-1,-1,-1
-1,15,30,23,20,-1,-1,-1
-1,15,30,23,21,-1,-1,-1
-1,15,30,23,22,-1,-1,-1
-1,15,30,23,23,-1,-1,-1
-1,15,30,23,24,-1,-1,-1
-1,15,30,23,25,-1,-1,-1
-1,15,30,23,26,-1,-1,-1
-1,15,30,23,27,-1,-1,-1
-1,15,30,23,28,-1,-1,-1
-1,15,30,23,29,-1,-1,-1
-1,15,30,23,30,-1,-1,-1
-1,15,28,24,15,-1,-1,-1
-1,15,28,24,16,-1,-1,-1
-1,15,28,24,17,-1,-1,-1
-1,15,28,24,18,-1,-1,-1
-1,15,28,24,19,-1,-1,-1
-1,15,28,24,20,-1,-1,-1
-1,15,28,24,21,-1,-1,-1
-1,15,28,24,22,-1,-1,-1
-1,15,28,24,23,-1,-1,-1
-1,15,28,24,24,-1,-1,-1
-1,15,28,24,25,-1,-1,-1
-1,15,28,24,26,-1,-1,-1
-1,15,28,24,27,-1,-1,-1
-1,15,28,24,28,-1,-1,-1
-1,15,28,24,29,-1,-1,-1
-1,15,28,24,30,-1,-1,-1
-1,15,29,24,15,-1,-1,-1
-1,15,29,24,16,-1,-1,-1
-1,15,29,24,17,-1,-1,-1
-1,15,29,24,18,-1,-1,-1
-1,15,29,24,19,-1,-1,-1
-1,15,29,24,20,-1,-1,-1
-1,15,29,24,21,-1,-1,-1
-1,15,29,24,22,-1,-1,-1
-1,15,29,24,23,-1,-1,-1
-1,15,29,24,24,-1,-1,-1
-1,15,29,24,25,-1,-1,-1
-1,15,29,24,26,-1,-1,-1
-1,15,29,24,27,-1,-1,-1
-1,15,29,24,28,-1,-1,-1
-1,15,29,24,29,-1,-1,-1
-1,15,29,24,30,-1,-1,-1
-1,15,30,24,15,-1,-1,-1
-1,15,30,24,16,-1,-1,-1
-1,15,30,24,17,-1,-1,-1
-1,15,30,24,18,-1,-1,-1
-1,15,30,24,19,-1,-1,-1
-1,15,30,24,20,-1,-1,-1
-1,15,30,24,21,-1,-1,-1
-1,15,30,24,22,-1,-1,-1
-1,15,30,24,23,-1,-1,-1
-1,15,30,24,24,-1,-1,-1
-1,15,30,24,25,-1,-1,-1
-1,15,30,24,26,-1,-1,-1
-1,15,30,24,27,-1,-1,-1
-1,15,30,24,28,-1,-1,-1
-1,15,30,24,29,-1,-1,-1
-1,15,30,24,30,-1,-1,-1
-1,15,15,25,15,-1,-1,-1
-1,15,16,25,15,-1,-1,-1
-1,15,17,25,15,-1,-1,-1
-1,15,18,25,15,-1,-1,-1
-1,15,19,25,15,-1,-1,-1
-1,15,20,25,15,-1,-1,-1
-1,15,21,25,15,-1,-1,-1
-1,15,22,25,15,-1,-1,-1
-1,15,23,25,15,-1,-1,-1
-1,15,24,25,15,-1,-1,-1
-1,15,25,25,15,-1,-1,-1
-1,15,26,25,15,-1,-1,-1
-1,15,27,25,15,-1,-1,-1
-1,15,28,25,15,-1,-1,-1
-1,15,28,25,16,-1,-1,-1
-1,15,28,25,17,-1,-1,-1
-1,15,28,25,18,-1,-1,-1
-1,15,28,25,19,-1,-1,-1
-1,15,28,25,20,-1,-1,-1
-1,15,28,25,21,-1,-1,-1
-1,15,28,25,22,-1,-1,-1
-1,15,28,25,23,-1,-1,-1
-1,15,28,25,24,-1,-1,-1
-1,15,28,25,25,-1,-1,-1
-1,15,28,25,26,-1,-1,-1
-1,15,28,25,27,-1,-1,-1
-1,15,28,25,28,-1,-1,-1
-1,15,28,25,29,-1,-1,-1
-1,15,28,25,30,-1,-1,-1
-1,15,29,25,15,-1,-1,-1
-1,15,29,25,16,-1,-1,-1
-1,15,29,25,17,-1,-1,-1
-1,15,29,25,18,-1,-1,-1
-1,15,29,25,19,-1,-1,-1
-1,15,29,25,20,-1,-1,-1
-1,15,29,25,21,-1,-1,-1
-1,15,29,25,22,-1,-1,-1
-1,15,29,25,23,-1,-1,-1
-1,15,29,25,24,-1,-1,-1
-1,15,29,25,25,-1,-1,-1
-1,15,29,25,26,-1,-1,-1
-1,15,29,25,27,-1,-1,-1
-1,15,29,25,28,-1,-1,-1
-1,15,29,25,29,-1,-1,-1
-1,15,29,25,30,-1,-1,-1
-1,15,30,25,15,-1,-1,-1
-1,15,30,25,16,-1,-1,-1
-1,15,30,25,17,-1,-1,-1
-1,15,30,25,18,-1,-1,-1
-1,15,30,25,19,-1,-1,-1
-1,15,30,25,20,-1,-1,-1
-1,15,30,25,21,-1,-1,-1
-1,15,30,25,22,-1,-1,-1
-1,15,30,25,23,-1,-1,-1
-1,15,30,25,24,-1,-1,-1
-1,15,30,25,25,-1,-1,-1
-1,15,30,25,26,-1,-1,-1
-1,15,30,25,27,-1,-1,-1
-1,15,30,25,28,-1,-1,-1
-1,15,30,25,29,-1,-1,-1
