Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2,L
-1,15,21,23,16,-1,-1,-1
-1,15,22,23,15,-1,-1,-1
-1,15,22,23,16,-1,-1,-1
-1,15,23,23,15,-1,-1,-1
-1,15,23,23,16,-1,-1,-1
-1,15,24,23,15,-1,-1,-1
-1,15,24,23,16,-1,-1,-1
-1,15,25,23,15,-1,-1,-1
-1,15,25,23,16,-1,-1,-1
-1,15,15,24,15,-1,-1,-1
-1,15,15,24,16,-1,-1,-1
-1,15,15,24,17,-1,-1,-1
-1,15,16,24,15,-1,-1,-1
-1,15,16,24,16,-1,-1,-1
-1,15,16,24,17,-1,-1,-1
-1,15,17,24,15,-1,-1,-1
-1,15,17,24,16,-1,-1,-1
-1,15,17,24,17,-1,-1,-1
-1,15,18,24,15,-1,-1,-1
-1,15,18,24,16,-1,-1,-1
-1,15,18,24,17,-1,-1,-1
-1,15,19,24,15,-1,-1,-1
-1,15,19,24,16,-1,-1,-1
-1,15,19,24,17,-1,-1,-1
-1,15,20,24,15,-1,-1,-1
-1,15,20,24,16,-1,-1,-1
-1,15,20,24,17,-1,-1,-1
-1,15,21,24,15,-1,-1,-1
-1,15,21,24,16,-1,-1,-1
-1,15,21,24,17,-1,-1,-1
-1,15,22,24,15,-1,-1,-1
-1,15,22,24,16,-1,-1,-1
-1,15,22,24,17,-1,-1,-1
-1,15,23,24,15,-1,-1,-1
-1,15,23,24,16,-1,-1,-1
-1,15,23,24,17,-1,-1,-1
-1,15,24,24,15,-1,-1,-1
-1,15,24,24,16,-1,-1,-1
-1,15,24,24,17,-1,-1,-1
-1,15,25,24,15,-1,-1,-1
-1,15,25,24,16,-1,-1,-1
-1,15,25,24,17,-1,-1,-1
-1,15,15,25,15,-1,-1,-1
-1,15,15,25,16,-1,-1,-1
-1,15,15,25,17,-1,-1,-1
-1,15,16,25,15,-1,-1,-1
-1,15,16,25,16,-1,-1,-1
-1,15,16,25,17,-1,-1,-1
-1,15,17,25,15,-1,-1,-1
-1,15,17,25,16,-1,-1,-1
-1,15,17,25,17,-1,-1,-1
-1,15,18,25,15,-1,-1,-1
-1,15,18,25,16,-1,-1,-1
-1,15,18,25,17,-1,-1,-1
-1,15,19,25,15,-1,-1,-1
-1,15,19,25,16,-1,-1,-1
-1,15,19,25,17,-1,-1,-1
-1,15,20,25,15,-1,-1,-1
-1,15,20,25,16,-1,-1,-1
-1,15,20,25,17,-1,-1,-1
-1,15,21,25,15,-1,-1,-1
-1,15,21,25,16,-1,-1,-1
-1,15,21,25,17,-1,-1,-1
-1,15,22,25,15,-1,-1,-1
-1,15,22,25,16,-1,-1,-1
-1,15,22,25,17,-1,-1,-1
-1,15,23,25,15,-1,-1,-1
-1,15,23,25,16,-1,-1,-1
-1,15,23,25,17,-1,-1,-1
-1,15,24,25,15,-1,-1,-1
-1,15,24,25,16,-1,-1,-1
-1,15,24,25,17,-1,-1,-1
-1,15,25,25,15,-1,-1,-1
-1,15,25,25,16,-1,-1,-1
-1,15,25,25,17,-1,-1,-1
-1,16,15,20,15,-1,-1,-1
-1,16,16,20,15,-1,-1,-1
-1,16,17,20,15,-1,-1,-1
-1,16,18,20,15,-1,-1,-1
-1,16,19,20,15,-1,-1,-1
-1,16,20,20,15,-1,-1,-1
-1,16,21,20,15,-1,-1,-1
-1,16,22,20,15,-1,-1,-1
-1,16,23,20,15,-1,-1,-1
-1,16,24,20,15,-1,-1,-1
-1,16,25,20,15,-1,-1,-1
-1,16,15,21,15,-1,-1,-1
-1,16,16,21,15,-1,-1,-1
-1,16,17,21,15,-1,-1,-1
-1,16,18,21,15,-1,-1,-1
-1,16,19,21,15,-1,-1,-1
-1,16,20,21,15,-1,-1,-1
-1,16,21,21,15,-1,-1,-1
-1,16,22,21,15,-1,-1,-1
-1,16,23,21,15,-1,-1,-1
-1,16,24,21,15,-1,-1,-1
-1,16,25,21,15,-1,-1,-1
-1,16,15,22,15,-1,-1,-1
-1,16,15,22,16,-1,-1,-1
-1,16,16,22,15,-1,-1,-1
-1,16,16,22,16,-1,-1,-1
-1,16,17,22,15,-1,-1,-1
-1,16,17,22,16,-1,-1,-1
-1,16,18,22,15,-1,-1,-1
-1,16,18,22,16,-1,-1,-1
-1,16,19,22,15,-1,-1,-1
-1,16,19,22,16,-1,-1,-1
-1,16,20,22,15,-1,-1,-1
-1,16,20,22,16,-1,-1,-1
-1,16,21,22,15,-1,-1,-1
-1,16,21,22,16,-1,-1,-1
-1,16,22,22,15,-1,-1,-1
-1,16,22,22,16,-1,-1,-1
-1,16,23,22,15,-1,-1,-1
-1,16,23,22,16,-1,-1,-1
-1,16,24,22,15,-1,-1,-1
-1,16,24,22,16,-1,-1,-1
-1,16,25,22,15,-1,-1,-1
-1,16,25,22,16,-1,-1,-1
-1,16,15,23,15,-1,-1,-1
-1,16,15,23,16,-1,-1,-1
-1,16,16,23,15,-1,-1,-1
-1,16,16,23,16,-1,-1,-1
-1,16,17,23,15,-1,-1,-1
-1,16,17,23,16,-1,-1,-1
-1,16,18,23,15,-1,-1,-1
-1,16,18,23,16,-1,-1,-1
-1,16,19,23,15,-1,-1,-1
-1,16,19,23,16,-1,-1,-1
-1,16,20,23,15,-1,-1,-1
-1,16,20,23,16,-1,-1,-1
-1,16,21,23,15,-1,-1,-1
-1,16,21,23,16,-1,-1,-1
-1,16,22,23,15,-1,-1,-1
-1,16,22,23,16,-1,-1,-1
-1,16,23,23,15,-1,-1,-1
-1,16,23,23,16,-1,-1,-1
-1,16,24,23,15,-1,-1,-1
-1,16,24,23,16,-1,-1,-1
-1,16,25,23,15,-1,-1,-1
-1,16,25,23,16,-1,-1,-1
-1,16,15,24,15,-1,-1,-1
-1,16,15,24,16,-1,-1,-1
-1,16,15,24,17,-1,-1,-1
-1,16,16,24,15,-1,-1,-1
-1,16,16,24,16,-1,-1,-1
-1,16,16,24,17,-1,-1,-1
-1,16,17,24,15,-1,-1,-1
-1,16,17,24,16,-1,-1,-1
-1,16,17,24,17,-1,-1,-1
-1,16,18,24,15,-1,-1,-1
-1,16,18,24,16,-1,-1,-1
-1,16,18,24,17,-1,-1,-1
-1,16,19,24,15,-1,-1,-1
-1,16,19,24,16,-1,-1,-1
-1,16,19,24,17,-1,-1,-1
-1,16,20,24,15,-1,-1,-1
-1,16,20,24,16,-1,-1,-1
-1,16,20,24,17,-1,-1,-1
-1,16,21,24,15,-1,-1,-1
-1,16,21,24,16,-1,-1,-1
-1,16,21,24,17,-1,-1,-1
-1,16,22,24,15,-1,-1,-1
-1,16,22,24,16,-1,-1,-1
-1,16,22,24,17,-1,-1,-1
-1,16,23,24,15,-1,-1,-1
-1,16,23,24,16,-1,-1,-1
-1,16,23,24,17,-1,-1,-1
-1,16,24,24,15,-1,-1,-1
-1,16,24,24,16,-1,-1,-1
-1,16,24,24,17,-1,-1,-1
-1,16,25,24,15,-1,-1,-1
-1,16,25,24,16,-1,-1,-1
-1,16,25,24,17,-1,-1,-1
-1,16,15,25,15,-1,-1,-1
-1,16,15,25,16,-1,-1,-1
-1,16,15,25,17,-1,-1,-1
-1,16,16,25,15,-1,-1,-1
-1,16,16,25,16,-1,-1,-1
-1,16,16,25,17,-1,-1,-1
-1,16,17,25,15,-1,-1,-1
-1,16,17,25,16,-1,-1,-1
-1,16,17,25,17,-1,-1,-1
-1,16,18,25,15,-1,-1,-1
-1,16,18,25,16,-1,-1,-1
-1,16,18,25,17,-1,-1,-1
-1,16,19,25,15,-1,-1,-1
-1,16,19,25,16,-1,-1,-1
-1,16,19,25,17,-1,-1,-1
-1,16,20,25,15,-1,-1,-1
-1,16,20,25,16,-1,-1,-1
-1,16,20,25,17,-1,-1,-1
-1,16,21,25,15,-1,-1,-1
-1,16,21,25,16,-1,-1,-1
-1,16,21,25,17,-1,-1,-1
-1,16,22,25,15,-1,-1,-1
-1,16,22,25,16,-1,-1,-1
-1,16,22,25,17,-1,-1,-1
-1,16,23,25,15,-1,-1,-1
-1,16,23,25,16,-1,-1,-1
-1,16,23,25,17,-1,-1,-1
-1,16,24,25,15,-1,-1,-1
-1,16,24,25,16,-1,-1,-1
-1,16,24,25,17,-1,-1,-1
-1,16,25,25,15,-1,-1,-1
-1,16,25,25,16,-1,-1,-1
-1,16,25,25,17,-1,-1,-1
-1,17,15,20,15,-1,-1,-1
-1,17,16,20,15,-1,-1,-1
-1,17,17,20,15,-1,-1,-1
-1,17,18,20,15,-1,-1,-1
-1,17,19,20,15,-1,-1,-1
-1,17,20,20,15,-1,-1,-1
-1,17,21,20,15,-1,-1,-1
-1,17,22,20,15,-1,-1,-1
-1,17,23,20,15,-1,-1,-1
-1,17,24,20,15,-1,-1,-1
-1,17,25,20,15,-1,-1,-1
-1,17,15,21,15,-1,-1,-1
-1,17,16,21,15,-1,-1,-1
-1,17,17,21,15,-1,-1,-1
-1,17,18,21,15,-1,-1,-1
-1,17,19,21,15,-1,-1,-1
-1,17,20,21,15,-1,-1,-1
-1,17,21,21,15,-1,-1,-1
-1,17,22,21,15,-1,-1,-1
-1,17,23,21,15,-1,-1,-1
-1,17,24,21,15,-1,-1,-1
-1,17,25,21,15,-1,-1,-1
-1,17,15,22,15,-1,-1,-1
-1,17,15,22,16,-1,-1,-1
-1,17,16,22,15,-1,-1,-1
-1,17,16,22,16,-1,-1,-1
-1,17,17,22,15,-1,-1,-1
-1,17,17,22,16,-1,-1,-1
-1,17,18,22,15,-1,-1,-1
-1,17,18,22,16,-1,-1,-1
-1,17,19,22,15,-1,-1,-1
-1,17,19,22,16,-1,-1,-1
-1,17,20,22,15,-1,-1,-1
-1,17,20,22,16,-1,-1,-1
-1,17,21,22,15,-1,-1,-1
-1,17,21,22,16,-1,-1,-1
-1,17,22,22,15,-1,-1,-1
-1,17,22,22,16,-1,-1,-1
-1,17,23,22,15,-1,-1,-1
-1,17,23,22,16,-1,-1,-1
-1,17,24,22,15,-1,-1,-1
-1,17,24,22,16,-1,-1,-1
-1,17,25,22,15,-1,-1,-1
-1,17,25,22,16,-1,-1,-1
-1,17,15,23,15,-1,-1,-1
-1,17,15,23,16,-1,-1,-1
-1,17,16,23,15,-1,-1,-1
-1,17,16,23,16,-1,-1,-1
-1,17,17,23,15,-1,-1,-1
-1,17,17,23,16,-1,-1,-1
-1,17,18,23,15,-1,-1,-1
-1,17,18,23,16,-1,-1,-1
-1,17,19,23,15,-1,-1,-1
-1,17,19,23,16,-1,-1,-1
-1,17,20,23,15,-1,-1,-1
-1,17,20,23,16,-1,-1,-1
-1,17,21,23,15,-1,-1,-1
-1,17,21,23,16,-1,-1,-1
-1,17,22,23,15,-1,-1,-1
-1,17,22,23,16,-1,-1,-1
-1,17,23,23,15,-1,-1,-1
-1,17,23,23,16,-1,-1,-1
-1,17,24,23,15,-1,-1,-1
-1,17,24,23,16,-1,-1,-1
-1,17,25,23,15,-1,-1,-1
-1,17,25,23,16,-1,-1,-1
-1,17,15,24,15,-1,-1,-1
-1,17,15,24,16,-1,-1,-1
-1,17,15,24,17,-1,-1,-1
-1,17,16,24,15,-1,-1,-1
-1,17,16,24,16,-1,-1,-1
-1,17,16,24,17,-1,-1,-1
-1,17,17,24,15,-1,-1,-1
-1,17,17,24,16,-1,-1,-1
-1,17,17,24,17,-1,-1,-1
-1,17,18,24,15,-1,-1,-1
-1,17,18,24,16,-1,-1,-1
-1,17,18,24,17,-1,-1,-1
-1,17,19,24,15,-1,-1,-1
-1,17,19,24,16,-1,-1,-1
-1,17,19,24,17,-1,-1,-1
-1,17,20,24,15,-1,-1,-1
-1,17,20,24,16,-1,-1,-1
-1,17,20,24,17,-1,-1,-1
-1,17,21,24,15,-1,-1,-1
-1,17,21,24,16,-1,-1,-1
-1,17,21,24,17,-1,-1,-1
-1,17,22,24,15,-1,-1,-1
-1,17,22,24,16,-1,-1,-1
-1,17,22,24,17,-1,-1,-1
-1,17,23,24,15,-1,-1,-1
-1,17,23,24,16,-1,-1,-1
-1,17,23,24,17,-1,-1,-1
-1,17,24,24,15,-1,-1,-1
-1,17,24,24,16,-1,-1,-1
-1,17,24,24,17,-1,-1,-1
-1,17,25,24,15,-1,-1,-1
-1,17,25,24,16,-1,-1,-1
-1,17,25,24,17,-1,-1,-1
-1,17,15,25,15,-1,-1,-1
-1,17,15,25,16,-1,-1,-1
-1,17,15,25,17,-1,-1,-1
-1,17,16,25,15,-1,-1,-1
-1,17,16,25,16,-1,-1,-1
-1,17,16,25,17,-1,-1,-1
-1,17,17,25,15,-1,-1,-1
-1,17,17,25,16,-1,-1,-1
-1,17,17,25,17,-1,-1,-1
-1,17,18,25,15,-1,-1,-1
-1,17,18,25,16,-1,-1,-1
-1,17,18,25,17,-1,-1,-1
-1,17,19,25,15,-1,-1,-1
-1,17,19,25,16,-1,-1,-1
-1,17,19,25,17,-1,-1,-1
-1,17,20,25,15,-1,-1,-1
-1,17,20,25,16,-1,-1,-1
-1,17,20,25,17,-1,-1,-1
-1,17,21,25,15,-1,-1,-1
-1,17,21,25,16,-1,-1,-1
-1,17,21,25,17,-1,-1,-1
-1,17,22,25,15,-1,-1,-1
-1,17,22,25,16,-1,-1,-1
-1,17,22,25,17,-1,-1,-1
-1,17,23,25,15,-1,-1,-1
-1,17,23,25,16,-1,-1,-1
-1,17,23,25,17,-1,-1,-1
-1,17,24,25,15,-1,-1,-1
-1,17,24,25,16,-1,-1,-1
-1,17,24,25,17,-1,-1,-1
-1,17,25,25,15,-1,-1,-1
-1,17,25,25,16,-1,-1,-1
-1,17,25,25,17,-1,-1,-1
-1,18,15,20,15,-1,-1,-1
-1,18,16,20,15,-1,-1,-1
-1,18,17,20,15,-1,-1,-1
-1,18,18,20,15,-1,-1,-1
-1,18,19,20,15,-1,-1,-1
-1,18,20,20,15,-1,-1,-1
-1,18,21,20,15,-1,-1,-1
-1,18,22,20,15,-1,-1,-1
-1,18,23,20,15,-1,-1,-1
-1,18,24,20,15,-1,-1,-1
-1,18,25,20,15,-1,-1,-1
-1,18,15,21,15,-1,-1,-1
-1,18,16,21,15,-1,-1,-1
-1,18,17,21,15,-1,-1,-1
-1,18,18,21,15,-1,-1,-1
-1,18,19,21,15,-1,-1,-1
-1,18,20,21,15,-1,-1,-1
-1,18,21,21,15,-1,-1,-1
-1,18,22,21,15,-1,-1,-1
-1,18,23,21,15,-1,-1,-1
-1,18,24,21,15,-1,-1,-1
-1,18,25,21,15,-1,-1,-1
-1,18,15,22,15,-1,-1,-1
-1,18,15,22,16,-1,-1,-1
-1,18,16,22,15,-1,-1,-1
-1,18,16,22,16,-1,-1,-1
-1,18,17,22,15,-1,-1,-1
-1,18,17,22,16,-1,-1,-1
-1,18,18,22,15,-1,-1,-1
-1,18,18,22,16,-1,-1,-1
-1,18,19,22,15,-1,-1,-1
-1,18,19,22,16,-1,-1,-1
-1,18,20,22,15,-1,-1,-1
-1,18,20,22,16,-1,-1,-1
-1,18,21,22,15,-1,-1,-1
-1,18,21,22,16,-1,-1,-1
-1,18,22,22,15,-1,-1,-1
-1,18,22,22,16,-1,-1,-1
-1,18,23,22,15,-1,-1,-1
-1,18,23,22,16,-1,-1,-1
-1,18,24,22,15,-1,-1,-1
-1,18,24,22,16,-1,-1,-1
-1,18,25,22,15,-1,-1,-1
-1,18,25,22,16,-1,-1,-1
-1,18,15,23,15,-1,-1,-1
-1,18,15,23,16,-1,-1,-1
-1,18,16,23,15,-1,-1,-1
-1,18,16,23,16,-1,-1,-1
-1,18,17,23,15,-1,-1,-1
-1,18,17,23,16,-1,-1,-1
-1,18,18,23,15,-1,-1,-1
-1,18,18,23,16,-1,-1,-1
-1,18,19,23,15,-1,-1,-1
-1,18,19,23,16,-1,-1,-1
-1,18,20,23,15,-1,-1,-1
-1,18,20,23,16,-1,-1,-1
-1,18,21,23,15,-1,-1,-1
-1,18,21,23,16,-1,-1,-1
-1,18,22,23,15,-1,-1,-1
-1,18,22,23,16,-1,-1,-1
-1,18,23,23,15,-1,-1,-1
-1,18,23,23,16,-1,-1,-1
-1,18,24,23,15,-1,-1,-1
-1,18,24,23,16,-1,-1,-1
-1,18,25,23,15,-1,-1,-1
-1,18,25,23,16,-1,-1,-1
-1,18,15,24,15,-1,-1,-1
-1,18,15,24,16,-1,-1,-1
-1,18,15,24,17,-1,-1,-1
-1,18,16,24,15,-1,-1,-1
-1,18,16,24,16,-1,-1,-1
-1,18,16,24,17,-1,-1,-1
-1,18,17,24,15,-1,-1,-1
-1,18,17,24,16,-1,-1,-1
-1,18,17,24,17,-1,-1,-1
-1,18,18,24,15,-1,-1,-1
-1,18,18,24,16,-1,-1,-1
-1,18,18,24,17,-1,-1,-1
-1,18,19,24,15,-1,-1,-1
-1,18,19,24,16,-1,-1,-1
-1,18,19,24,17,-1,-1,-1
-1,18,20,24,15,-1,-1,-1
-1,18,20,24,16,-1,-1,-1
-1,18,20,24,17,-1,-1,-1
-1,18,21,24,15,-1,-1,-1
-1,18,21,24,16,-1,-1,-1
-1,18,21,24,17,-1,-1,-1
-1,18,22,24,15,-1,-1,-1
-1,18,22,24,16,-1,-1,-1
-1,18,22,24,17,-1,-1,-1
-1,18,23,24,15,-1,-1,-1
-1,18,23,24,16,-1,-1,-1
-1,18,23,24,17,-1,-1,-1
-1,18,24,24,15,-1,-1,-1
-1,18,24,24,16,-1,-1,-1
-1,18,24,24,17,-1,-1,-1
-1,18,25,24,15,-1,-1,-1
-1,18,25,24,16,-1,-1,-1
-1,18,25,24,17,-1,-1,-1
-1,18,15,25,15,-1,-1,-1
-1,18,15,25,16,-1,-1,-1
-1,18,15,25,17,-1,-1,-1
-1,18,16,25,15,-1,-1,-1
-1,18,16,25,16,-1,-1,-1
-1,18,16,25,17,-1,-1,-1
-1,18,17,25,15,-1,-1,-1
-1,18,17,25,16,-1,-1,-1
-1,18,17,25,17,-1,-1,-1
-1,18,18,25,15,-1,-1,-1
-1,18,18,25,16,-1,-1,-1
-1,18,18,25,17,-1,-1,-1
-1,18,19,25,15,-1,-1,-1
-1,18,19,25,16,-1,-1,-1
-1,18,19,25,17,-1,-1,-1
-1,18,20,25,15,-1,-1,-1
-1,18,20,25,16,-1,-1,-1
-1,18,20,25,17,-1,-1,-1
-1,18,21,25,15,-1,-1,-1
-1,18,21,25,16,-1,-1,-1
-1,18,21,25,17,-1,-1,-1
-1,18,22,25,15,-1,-1,-1
-1,18,22,25,16,-1,-1,-1
-1,18,22,25,17,-1,-1,-1
-1,18,23,25,15,-1,-1,-1
-1,18,23,25,16,-1,-1,-1
-1,18,23,25,17,-1,-1,-1
-1,18,24,25,15,-1,-1,-1
-1,18,24,25,16,-1,-1,-1
-1,18,24,25,17,-1,-1,-1
-1,18,25,25,15,-1,-1,-1
-1,18,25,25,16,-1,-1,-1
-1,18,25,25,17,-1,-1,-1
-1,19,15,20,15,-1,-1,-1
-1,19,16,20,15,-1,-1,-1
-1,19,17,20,15,-1,-1,-1
-1,19,18,20,15,-1,-1,-1
-1,19,19,20,15,-1,-1,-1
-1,19,20,20,15,-1,-1,-1
-1,19,21,20,15,-1,-1,-1
-1,19,22,20,15,-1,-1,-1
-1,19,23,20,15,-1,-1,-1
-1,19,24,20,15,-1,-1,-1
-1,19,25,20,15,-1,-1,-1
-1,19,15,21,15,-1,-1,-1
-1,19,16,21,15,-1,-1,-1
-1,19,17,21,15,-1,-1,-1
-1,19,18,21,15,-1,-1,-1
-1,19,19,21,15,-1,-1,-1
-1,19,20,21,15,-1,-1,-1
-1,19,21,21,15,-1,-1,-1
-1,19,22,21,15,-1,-1,-1
-1,19,23,21,15,-1,-1,-1
-1,19,24,21,15,-1,-1,-1
-1,19,25,21,15,-1,-1,-1
-1,19,15,22,15,-1,-1,-1
-1,19,15,22,16,-1,-1,-1
-1,19,16,22,15,-1,-1,-1
-1,19,16,22,16,-1,-1,-1
-1,19,17,22,15,-1,-1,-1
-1,19,17,22,16,-1,-1,-1
-1,19,18,22,15,-1,-1,-1
-1,19,18,22,16,-1,-1,-1
-1,19,19,22,15,-1,-1,-1
-1,19,19,22,16,-1,-1,-1
-1,19,20,22,15,-1,-1,-1
-1,19,20,22,16,-1,-1,-1
-1,19,21,22,15,-1,-1,-1
-1,19,21,22,16,-1,-1,-1
-1,19,22,22,15,-1,-1,-1
-1,19,22,22,16,-1,-1,-1
-1,19,23,22,15,-1,-1,-1
-1,19,23,22,16,-1,-1,-1
-1,19,24,22,15,-1,-1,-1
-1,19,24,22,16,-1,-1,-1
-1,19,25,22,15,-1,-1,-1
-1,19,25,22,16,-1,-1,-1
-1,19,15,23,15,-1,-1,-1
-1,19,15,23,16,-1,-1,-1
-1,19,16,23,15,-1,-1,-1
-1,19,16,23,16,-1,-1,-1
-1,19,17,23,15,-1,-1,-1
-1,19,17,23,16,-1,-1,-1
-1,19,18,23,15,-1,-1,-1
-1,19,18,23,16,-1,-1,-1
-1,19,19,23,15,-1,-1,-1
-1,19,19,23,16,-1,-1,-1
-1,19,20,23,15,-1,-1,-1
-1,19,20,23,16,-1,-1,-1
-1,19,21,23,15,-1,-1,-1
-1,19,21,23,16,-1,-1,-1
-1,19,22,23,15,-1,-1,-1
-1,19,22,23,16,-1,-1,-1
-1,19,23,23,15,-1,-1,-1
-1,19,23,23,16,-1,-1,-1
-1,19,24,23,15,-1,-1,-1
-1,19,24,23,16,-1,-1,-1
-1,19,25,23,15,-1,-1,-1
-1,19,25,23,16,-1,-1,-1
-1,19,15,24,15,-1,-1,-1
-1,19,15,24,16,-1,-1,-1
-1,19,15,24,17,-1,-1,-1
-1,19,16,24,15,-1,-1,-1
-1,19,16,24,16,-1,-1,-1
-1,19,16,24,17,-1,-1,-1
-1,19,17,24,15,-1,-1,-1
-1,19,17,24,16,-1,-1,-1
-1,19,17,24,17,-1,-1,-1
-1,19,18,24,15,-1,-1,-1
-1,19,18,24,16,-1,-1,-1
-1,19,18,24,17,-1,-1,-1
-1,19,19,24,15,-1,-1,-1
-1,19,19,24,16,-1,-1,-1
-1,19,19,24,17,-1,-1,-1
-1,19,20,24,15,-1,-1,-1
-1,19,20,24,16,-1,-1,-1
-1,19,20,24,17,-1,-1,-1
-1,19,21,24,15,-1,-1,-1
-1,19,21,24,16,-1,-1,-1
-1,19,21,24,17,-1,-1,-1
-1,19,22,24,15,-1,-1,-1
-1,19,22,24,16,-1,-1,-1
-1,19,22,24,17,-1,-1,-1
-1,19,23,24,15,-1,-1,-1
-1,19,23,24,16,-1,-1,-1
-1,19,23,24,17,-1,-1,-1
-1,19,24,24,15,-1,-1,-1
-1,19,24,24,16,-1,-1,-1
-1,19,24,24,17,-1,-1,-1
-1,19,25,24,15,-1,-1,-1
-1,19,25,24,16,-1,-1,-1
-1,19,25,24,17,-1,-1,-1
-1,19,15,25,15,-1,-1,-1
-1,19,15,25,16,-1,-1,-1
-1,19,15,25,17,-1,-1,-1
-1,19,16,25,15,-1,-1,-1
-1,19,16,25,16,-1,-1,-1
-1,19,16,25,17,-1,-1,-1
-1,19,17,25,15,-1,-1,-1
-1,19,17,25,16,-1,-1,-1
-1,19,17,25,17,-1,-1,-1
-1,19,18,25,15,-1,-1,-1
-1,19,18,25,16,-1,-1,-1
-1,19,18,25,17,-1,-1,-1
-1,19,19,25,15,-1,-1,-1
-1,19,19,25,16,-1,-1,-1
-1,19,19,25,17,-1,-1,-1
-1,19,20,25,15,-1,-1,-1
-1,19,20,25,16,-1,-1,-1
-1,19,20,25,17,-1,-1,-1
-1,19,21,25,15,-1,-1,-1
-1,19,21,25,16,-1,-1,-1
-1,19,21,25,17,-1,-1,-1
-1,19,22,25,15,-1,-1,-1
-1,19,22,25,16,-1,-1,-1
-1,19,22,25,17,-1,-1,-1
-1,19,23,25,15,-1,-1,-1
-1,19,23,25,16,-1,-1,-1
-1,19,23,25,17,-1,-1,-1
-1,19,24,25,15,-1,-1,-1
-1,19,24,25,16,-1,-1,-1
-1,19,24,25,17,-1,-1,-1
-1,19,25,25,15,-1,-1,-1
-1,19,25,25,16,-1,-1,-1
-1,19,25,25,17,-1,-1,-1
-1,20,15,20,15,-1,-1,-1
-1,20,16,20,15,-1,-1,-1
-1,20,17,20,15,-1,-1,-1
-1,20,18,20,15,-1,-1,-1
-1,20,19,20,15,-1,-1,-1
-1,20,20,20,15,-1,-1,-1
-1,20,21,20,15,-1,-1,-1
-1,20,22,20,15,-1,-1,-1
-1,20,23,20,15,-1,-1,-1
-1,20,24,20,15,-1,-1,-1
-1,20,25,20,15,-1,-1,-1
-1,20,15,21,15,-1,-1,-1
-1,20,16,21,15,-1,-1,-1
-1,20,17,21,15,-1,-1,-1
-1,20,18,21,15,-1,-1,-1
-1,20,19,21,15,-1,-1,-1
-1,20,20,21,15,-1,-1,-1
-1,20,21,21,15,-1,-1,-1
-1,20,22,21,15,-1,-1,-1
-1,20,23,21,15,-1,-1,-1
-1,20,24,21,15,-1,-1,-1
-1,20,25,21,15,-1,-1,-1
-1,20,15,22,15,-1,-1,-1
-1,20,15,22,16,-1,-1,-1
-1,20,16,22,15,-1,-1,-1
-1,20,16,22,16,-1,-1,-1
-1,20,17,22,15,-1,-1,-1
-1,20,17,22,16,-1,-1,-1
-1,20,18,22,15,-1,-1,-1
-1,20,18,22,16,-1,-1,-1
-1,20,19,22,15,-1,-1,-1
-1,20,19,22,16,-1,-1,-1
-1,20,20,22,15,-1,-1,-1
-1,20,20,22,16,-1,-1,-1
-1,20,21,22,15,-1,-1,-1
-1,20,21,22,16,-1,-1,-1
