Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2,L
17.1915,17,19,17,19,15.4851,18.7946,0.565066
17.212,17,17,15,20,16.2155,18.1481,0.574597
17.261,17,17,17,18,16.3351,18.1308,0.57418
17.2624,17,18,18,20,17.0032,17.506,0.575004
17.3185,19,17,17,17,15.3005,19.2144,0.565228
17.3311,18,17,16,18,15.9104,18.6657,0.609272
17.4505,19,19,18,18,16.3669,18.4685,0.554539
17.4592,17,18,15,17,16.7528,18.1227,0.613381
17.4693,17,20,19,17,15.2743,19.5314,0.568452
17.5565,17,18,16,18,16.6839,18.3762,0.578202
17.561,18,17,19,20,15.4132,19.5788,0.584221
17.5743,19,17,16,19,15.0462,19.9493,0.54536
17.6279,17,18,18,17,15.0908,20.0113,0.581121
17.6319,17,17,15,19,17.1812,18.0553,0.57374
17.6628,15,17,15,17,20.4733,15.0225,0.581191
17.6838,17,17,16,17,15.8789,19.3794,0.563679
17.6915,17,20,17,20,15.6476,19.6117,0.587349
17.745,17,18,15,18,16.4005,19.008,0.549596
17.7458,18,17,16,20,16.9825,18.4629,0.597735
17.7494,18,19,20,17,14.284,21.0049,0.589106
17.7581,19,17,15,16,15.4699,19.9078,0.598131
17.7776,18,15,17,18,12.8599,22.3974,0.576013
17.7828,18,18,17,16,12.6273,22.626,0.574255
17.8046,17,17,19,16,12.5835,22.7095,0.554741
17.8135,15,17,17,20,19.275,16.4405,0.575458
17.836,17,18,16,19,16.0089,19.5525,0.579172
17.8446,17,18,18,18,16.524,19.0851,0.576311
17.8488,20,18,15,20,17.1108,18.5422,0.590923
17.8671,20,17,18,17,15.4341,20.1526,0.568396
17.871,19,17,15,19,17.4681,18.2495,0.560218
17.8796,18,17,15,18,16.9219,18.7792,0.565102
17.8817,17,18,20,18,15.8217,19.8169,0.58456
17.8881,17,17,15,17,16.1337,19.5363,0.585964
17.9105,18,15,17,17,13.1269,22.4043,0.559492
17.9179,18,17,17,18,15.7846,19.922,0.603861
17.9407,19,17,15,17,15.6075,20.1326,0.561455
17.9972,18,17,15,17,18.3201,17.6938,0.554188
18.0035,17,19,18,18,15.8612,20.0161,0.561965
18.0148,17,17,20,17,13.9505,21.8329,0.580147
18.0379,20,17,17,20,13.9427,21.885,0.589115
18.0421,17,17,18,17,14.3198,21.539,0.570392
18.0587,19,17,19,18,13.6635,22.1878,0.562753
18.066,18,18,16,17,15.6975,20.291,0.578695
18.0667,19,18,18,18,17.1056,18.9697,0.569747
18.0823,17,17,15,15,16.2653,19.7893,0.572744
18.0833,15,17,17,19,20.3989,15.9079,0.57474
18.1099,19,17,18,19,14.8703,21.1532,0.556318
18.1118,17,19,16,19,17.9674,18.2474,0.567105
18.1152,20,18,18,17,15.3581,20.7052,0.581644
18.1449,20,19,16,17,17.5739,18.6814,0.567722
18.1583,19,17,17,18,16.6025,19.62,0.579294
18.1791,19,17,17,19,14.7872,21.3656,0.570251
18.1839,17,18,17,17,15.6222,20.5905,0.59976
18.2043,20,18,16,17,18.8624,17.5861,0.578087
18.2068,18,18,15,17,16.6897,19.632,0.580139
18.2151,17,19,17,18,17.239,19.132,0.557893
18.2192,18,17,17,20,15.0016,21.242,0.575044
18.229,17,20,15,18,18.3873,18.0804,0.58541
18.2305,18,20,20,18,18.0296,18.4191,0.574128
18.2414,17,15,16,17,14.1336,22.1004,0.572665
18.2454,18,17,18,20,15.9018,20.447,0.564811
18.2491,20,17,17,19,15.9472,20.4115,0.556334
18.2541,15,17,19,17,19.641,16.9512,0.566598
18.2593,18,17,18,17,15.9266,20.4509,0.573144
18.2675,19,18,15,20,18.2568,18.2775,0.563021
18.2713,17,17,19,17,16.0757,20.3339,0.57129
18.2751,17,16,15,17,13.0792,23.1562,0.567805
18.2806,20,17,16,17,17.0743,19.4138,0.554381
18.2811,17,19,19,17,16.2284,20.2095,0.56904
18.3054,18,17,15,16,15.6087,20.8388,0.576642
18.3365,20,17,15,18,17.7962,18.8442,0.572667
18.3432,17,20,17,17,18.8591,17.8586,0.565755
18.3568,17,18,17,18,17.2732,19.3748,0.55907
18.3582,16,17,15,17,21.8524,15.0756,0.563932
18.3702,17,20,20,18,16.3102,20.3054,0.575751
18.3755,19,17,17,15,14.5225,21.9951,0.573378
18.3884,17,19,15,20,18.4956,18.2878,0.602649
18.4241,15,17,17,15,21.96,15.1023,0.573996
18.426,18,18,17,18,16.291,20.4316,0.526847
18.4263,16,17,18,17,21.1053,15.9095,0.559563
18.4286,17,18,15,20,18.2892,18.5595,0.574074
18.4334,18,18,18,20,16.6035,20.1525,0.570065
18.4482,16,17,15,20,21.8166,15.2838,0.569588
18.4546,17,18,19,17,13.4014,23.2018,0.584177
18.4706,17,18,16,17,18.0384,18.8767,0.585767
18.4733,19,19,15,18,19.4471,17.5585,0.569649
18.4757,17,19,15,15,17.5675,19.329,0.580134
18.4889,17,17,16,15,13.1741,23.4818,0.569143
18.4973,17,20,17,18,15.8088,21.0231,0.660653
18.5151,15,15,19,17,16.7518,20.1715,0.574489
18.5155,18,17,19,17,16.3078,20.5895,0.568321
18.5326,18,16,16,17,13.3967,23.3576,0.590842
18.5452,18,20,19,18,17.6648,19.3723,0.556616
18.5487,17,18,17,19,16.7593,20.2296,0.568642
18.553,18,17,16,17,16.5678,20.418,0.58726
18.5556,18,17,17,16,12.8504,23.9152,0.604758
18.5638,16,17,17,17,20.5808,16.6689,0.577237
18.5728,18,18,20,16,15.1255,21.8113,0.590419
18.588,17,19,15,19,18.4373,18.7295,0.574043
18.6056,19,17,20,18,15.1845,21.8196,0.578973
18.623,20,17,20,19,15.4297,21.623,0.570113
18.6301,18,18,15,20,17.6994,19.5045,0.604891
18.631,15,18,17,18,20.8013,16.592,0.57131
18.632,17,16,18,18,13.4863,23.4661,0.582129
18.6323,18,19,17,18,15.7414,21.3481,0.559356
18.6705,17,20,19,19,16.9353,20.3005,0.569876
18.675,17,18,20,17,15.7628,21.4109,0.568162
18.6764,18,20,15,17,17.9541,19.3549,0.562151
18.6768,17,17,17,20,14.7965,22.322,0.58797
18.6831,18,17,19,19,16.3744,20.8519,0.561684
18.686,17,19,18,17,15.6425,21.5451,0.60082
18.6956,16,17,19,17,20.8099,16.7092,0.519567
18.7021,19,20,15,17,18.9753,18.4454,0.569721
18.7076,18,19,18,20,16.2535,21.013,0.560568
18.7076,17,20,17,19,19.2586,18.19,0.574786
18.7145,18,19,18,18,15.6058,21.6349,0.570263
18.7214,17,17,16,19,18.2737,19.1419,0.569444
18.7225,20,17,19,18,17.6574,19.723,0.585576
18.7317,15,17,18,17,22.0225,15.6401,0.57855
18.7355,19,20,16,19,18.9185,18.5636,0.577792
18.7372,20,19,17,16,16.4281,20.9064,0.580541
18.7422,18,20,19,19,17.842,19.5879,0.559965
18.7619,18,17,18,16,15.9778,21.3774,0.576825
18.7753,15,17,17,17,20.5651,17.0938,0.549373
18.7829,15,15,17,17,17.509,19.9796,0.572816
18.7947,18,17,19,18,16.735,20.7296,0.570591
18.795,18,17,18,18,16.6342,20.825,0.555911
18.8054,18,18,15,18,18.3924,19.1933,0.571923
18.807,19,17,19,20,14.3585,22.9861,0.566859
18.8318,20,17,17,17,16.418,21.0993,0.545673
18.8419,18,15,17,20,12.3732,24.9189,0.572156
18.8532,17,20,17,16,14.2298,23.1966,0.561541
18.8688,17,17,17,16,10.7204,26.5237,0.573662
18.8777,18,19,15,19,18.6361,19.1046,0.574578
18.8828,18,18,15,19,18.6466,19.1047,0.579698
18.8832,18,20,15,15,17.3079,20.363,0.56467
18.9032,18,20,17,19,17.3698,20.3437,0.566989
18.9084,20,18,18,18,16.4114,21.2542,0.561393
18.9323,18,19,18,19,15.5684,22.0925,0.52037
18.9323,18,20,16,19,18.8507,19.009,0.57692
18.9398,19,19,17,17,15.9986,21.7028,0.567453
18.9555,18,19,18,15,14.5924,23.0543,0.572643
18.9581,15,15,15,17,19.0518,18.8702,0.569067
18.9626,18,18,16,20,18.4869,19.4094,0.543646
18.9628,17,18,19,19,15.4416,22.2707,0.565466
18.9686,18,19,18,17,18.45,19.4558,0.565587
18.9879,18,17,18,19,14.858,22.8677,0.565062
19.0052,20,17,15,20,18.6207,19.3664,0.560414
19.0057,19,18,18,16,18.8108,19.1887,0.577069
19.0158,20,17,18,20,16.7767,21.1193,0.573872
19.0201,17,17,18,20,17.5294,20.4205,0.580986
19.0357,20,18,19,18,14.6261,23.1781,0.578004
19.0476,17,17,17,15,14.8774,22.9653,0.575701
19.0532,17,20,16,19,21.393,16.8552,0.558929
19.0592,15,17,17,16,21.4595,16.8043,0.553381
19.0596,19,17,16,18,18.0913,19.9692,0.583756
19.0661,20,18,17,18,15.9556,21.9883,0.57897
19.076,20,17,18,18,16.0351,21.9327,0.578276
19.0793,18,17,17,15,13.6527,24.1772,0.569226
19.0845,18,18,17,17,15.2474,22.6892,0.57504
19.095,19,20,20,19,17.9443,20.1761,0.55911
19.0973,19,17,15,20,19.9567,18.2899,0.56546
19.1105,18,18,18,15,14.437,23.501,0.573307
19.1252,20,18,17,19,16.2737,21.804,0.577658
19.1298,15,17,16,18,24.8974,13.7114,0.587535
19.1333,17,17,18,15,11.9564,25.8756,0.575901
19.1356,17,17,18,19,15.1384,22.8907,0.557642
19.1425,19,19,16,16,16.2334,21.8755,0.582551
19.1514,17,20,19,18,16.8372,21.3254,0.568765
19.157,20,17,16,19,16.396,21.7507,0.549681
19.1642,17,17,16,16,15.0893,22.9924,0.578585
19.1688,19,18,16,15,16.3811,21.7877,0.580591
19.1749,19,15,19,17,14.2802,23.7732,0.575444
19.1807,18,17,16,16,15.6965,22.4539,0.572828
19.1863,18,18,18,18,17.5232,20.7487,0.559703
19.188,20,18,18,19,16.3516,21.8526,0.585192
19.1963,15,18,15,17,25.0001,13.744,0.572599
19.2023,16,17,17,15,19.6973,18.7374,0.567853
19.2149,18,18,16,18,18.2903,20.0835,0.56418
19.2222,19,17,17,20,15.9404,22.3052,0.570084
19.2255,19,18,15,17,20.333,18.1851,0.592325
19.2359,20,19,17,18,18.2228,20.1877,0.573795
19.2399,17,18,16,16,15.0774,23.1502,0.603239
19.2509,16,18,18,20,20.6849,17.9037,0.571594
19.2626,20,18,17,20,17.0323,21.3578,0.569512
19.2644,18,18,17,20,16.8542,21.5285,0.556178
19.2672,15,18,15,18,25.4983,13.4134,0.559741
19.2773,20,18,19,19,18.8465,19.6819,0.572014
19.289,20,18,19,17,16.0912,22.2932,0.564792
19.2961,19,19,16,20,19.66,18.9543,0.562476
19.2962,19,20,20,17,20.0223,18.6141,0.548436
19.2983,18,18,15,15,15.8924,22.498,0.564553
19.3099,18,19,16,19,21.4392,17.3096,0.570893
19.3121,17,19,17,15,15.0423,23.3233,0.568719
19.3121,17,18,19,18,14.8829,23.4731,0.562411
19.3178,17,16,15,20,13.9654,24.346,0.586208
19.3216,20,18,17,15,18.6454,19.9568,0.575281
19.3228,15,20,18,15,22.4981,16.3399,0.603004
19.3281,15,17,16,17,25.05,13.9528,0.563707
19.3298,17,18,15,19,18.0694,20.5139,0.574989
19.3339,19,18,15,18,19.3203,19.3466,0.556731
19.3362,19,17,16,20,17.1979,21.3451,0.568675
19.3374,17,20,15,19,19.2286,19.4395,0.570209
19.3423,19,18,16,20,19.46,19.2317,0.568516
19.3539,18,19,16,18,19.4626,19.2517,0.57019
19.3558,19,20,17,17,17.6031,21.0025,0.549139
19.373,17,16,18,17,13.7879,24.6198,0.570043
19.3732,20,15,15,17,14.4874,23.9632,0.571242
19.3735,17,20,18,19,19.5327,19.2238,0.55943
19.3743,20,17,15,17,18.1385,20.5352,0.5801
19.4,18,17,15,15,14.4136,24.0845,0.576193
19.4043,18,17,15,20,19.2311,19.567,0.57472
19.4091,15,18,18,18,21.7999,17.1631,0.539661
19.4098,19,19,15,20,18.9846,19.8093,0.579496
19.4221,15,17,17,18,23.9149,15.2013,0.585671
19.4234,19,20,19,20,14.3119,24.2254,0.572372
19.4256,17,15,16,19,16.113,22.5376,0.584938
19.4293,17,19,15,17,16.4614,22.2175,0.577005
19.4443,20,19,15,18,18.5209,20.3117,0.590062
19.4451,20,18,15,17,19.2798,19.6005,0.554839
19.4574,16,17,18,19,22.9436,16.1824,0.576153
19.4636,18,18,18,17,16.3544,22.3845,0.572381
19.4754,17,17,19,15,13.815,24.793,0.575637
19.4767,17,15,18,17,13.5417,25.0523,0.563747
19.4778,19,17,18,18,16.1235,22.6289,0.53412
19.4956,20,17,15,19,18.1657,20.745,0.561532
19.4969,18,20,15,19,18.6542,20.2885,0.560164
19.4986,20,17,17,15,15.8679,22.9095,0.567013
19.5056,18,17,20,17,15.9851,22.8129,0.566272
19.5093,17,20,18,16,16.9834,21.8822,0.695122
19.5103,18,18,19,17,15.9504,22.8545,0.568918
19.5208,18,19,16,17,21.4417,17.7162,0.556054
19.5228,19,18,16,18,17.3392,21.5742,0.571446
19.5253,19,19,18,17,16.228,22.623,0.564089
19.5272,20,17,16,15,13.811,24.8972,0.57825
19.5316,15,17,18,19,22.6615,16.5913,0.582039
19.532,20,20,19,17,18.6281,20.3812,0.578826
19.5342,20,18,16,20,16.3206,22.5532,0.561599
19.5372,17,15,19,15,12.4347,26.2096,0.557995
19.5459,20,17,20,17,15.3425,23.4947,0.567272
19.5462,18,18,20,18,17.5926,21.3815,0.567067
19.5479,17,19,15,16,15.7269,23.1375,0.681373
19.5529,17,20,16,17,21.3503,17.8643,0.557871
19.5662,19,18,17,17,15.9132,22.998,0.573483
19.574,18,15,16,20,13.1411,25.6172,0.570792
19.5851,15,15,15,16,17.5953,21.4544,0.570783
19.5867,18,18,16,16,16.3458,22.6314,0.571106
19.5902,18,18,15,16,18.4551,20.6566,0.564736
19.5924,17,18,19,15,15.1951,23.7234,0.616123
19.596,18,19,20,19,18.6361,20.4978,0.602238
19.5977,16,17,20,17,20.254,18.9811,0.576779
19.5982,17,19,17,17,17.0061,22.0334,0.585829
19.6007,20,19,15,15,16.8167,22.2161,0.568262
19.6022,16,18,17,17,22.9833,16.4258,0.601142
19.6024,20,19,19,17,14.6966,24.2111,0.551066
19.6131,17,16,16,17,16.4388,22.5952,0.565993
19.6154,19,18,20,17,18.7003,20.475,0.5811
19.6261,18,18,17,19,19.1461,20.0771,0.574
19.6273,19,18,17,20,18.1534,21.012,0.583547
19.6282,20,18,19,15,13.3069,25.5666,0.55311
19.631,17,17,16,20,19.3725,19.8738,0.592932
19.6395,18,19,15,16,15.9884,23.0696,0.575529
19.6485,17,17,19,20,15.8253,23.2401,0.576332
19.6507,18,18,19,15,15.4392,23.6072,0.572909
19.6523,15,19,17,18,23.016,16.4924,0.574835
19.6673,18,20,18,18,17.6294,21.5817,0.565646
19.6721,20,20,19,20,18.3899,20.8765,0.554364
19.6762,18,19,17,20,17.2884,21.9194,0.57313
19.6789,17,17,20,18,15.6354,23.4776,0.563934
19.6907,20,17,15,16,15.7967,23.3489,0.577824
19.7019,20,17,18,15,14.8135,24.2942,0.566925
19.7041,17,17,18,18,16.4899,22.7236,0.575216
19.7076,19,18,18,15,15.618,23.5495,0.554581
19.7083,17,18,17,20,14.1082,24.9693,0.577265
19.7094,19,18,19,17,16.2132,22.9938,0.544121
19.7106,17,20,15,17,20.3499,19.11,0.579735
19.7127,17,15,15,15,11.3725,27.5477,0.562809
19.713,15,15,16,15,18.6207,20.7392,0.584923
19.7159,15,16,17,19,18.6796,20.6895,0.570363
19.7174,18,19,19,18,15.9481,23.2584,0.568711
19.7208,19,19,17,18,18.3053,21.0505,0.569787
19.7274,20,19,17,17,17.8807,21.4623,0.590772
19.7288,18,20,17,17,18.3058,21.0656,0.560622
19.7293,18,17,20,19,17.8693,21.4766,0.573837
19.7467,15,19,18,16,21.8887,17.7344,0.561438
19.7518,15,19,16,15,25.4754,14.3749,0.564538
19.7578,19,17,15,18,17.4886,21.8897,0.599618
19.7614,18,20,17,20,17.6186,21.7744,0.584151
19.7634,17,18,18,19,16.7608,22.5842,0.568419
19.7641,18,19,15,15,15.2669,23.9889,0.568814
19.7675,16,18,18,18,20.9018,18.7019,0.579387
19.7821,20,19,17,20,17.2509,22.1599,0.562367
19.7826,20,17,19,19,13.464,25.7186,0.553024
19.7871,16,17,18,15,18.7374,20.7733,0.578315
19.7927,20,17,17,18,17.7192,21.7405,0.574705
19.7929,19,18,16,16,15.6655,23.6704,0.57521
19.7934,16,18,16,18,27.0113,13.0126,0.588134
19.7961,15,18,18,17,22.8754,16.9033,0.571774
19.8014,18,19,17,17,17.4973,21.9659,0.561425
19.8024,20,19,15,16,17.4704,21.9932,0.570768
19.8049,15,18,20,18,20.8078,18.8627,0.571329
19.809,20,19,15,19,20.6224,19.0449,0.567724
19.8098,20,19,18,19,18.961,20.6071,0.577848
19.8154,18,16,17,17,13.5096,25.7394,0.570344
19.8259,17,19,16,17,18.8011,20.7887,0.580926
19.8269,17,18,20,19,13.7796,25.508,0.56364
19.8273,19,17,18,15,15.1988,24.1756,0.569697
19.8485,16,17,16,17,23.3255,16.5821,0.562242
19.8576,20,15,15,19,13.4187,25.9066,0.566547
19.865,15,20,17,18,23.2795,16.6573,0.562517
19.8686,19,18,15,19,18.0725,21.556,0.573449
19.8717,18,17,17,17,15.9076,23.5957,0.564323
19.8785,19,17,18,17,14.9165,24.54,0.590579
19.8837,20,19,16,20,21.8607,18.0264,0.568203
19.8852,19,18,18,17,17.5445,22.0841,0.579453
19.8903,17,19,18,16,15.726,23.8023,0.56987
19.8925,15,18,18,19,20.6327,19.1971,0.589498
19.9063,18,19,16,20,19.9565,19.8592,0.579251
19.9076,15,18,17,17,23.7641,16.2848,0.586105
19.9085,18,15,19,17,13.0977,26.3069,0.577677
19.9134,15,19,17,19,23.2212,16.806,0.575303
19.9236,20,17,17,16,15.2176,24.3447,0.575467
19.9238,19,19,17,20,14.7887,24.748,0.572706
19.924,17,20,15,15,16.7199,22.9341,0.580176
19.9255,18,18,18,16,17.5236,22.1818,0.587273
19.926,15,17,19,15,20.016,19.8414,0.565822
19.9263,17,20,18,18,18.224,21.5255,0.567404
19.929,20,17,15,15,17.6381,22.0811,0.563622
19.9295,18,19,19,15,14.564,24.9701,0.570611
19.9391,19,18,18,19,19.785,20.0839,0.559282
19.9444,20,16,18,17,11.0658,28.2854,0.576693
19.9469,20,18,20,18,19.5618,20.3088,0.575476
19.9473,17,20,15,20,22.6111,17.4448,0.571862
19.9563,20,19,19,19,17.8115,21.9712,0.59919
19.961,17,19,20,17,15.0537,24.5711,0.576457
19.9613,18,19,15,20,18.9193,20.9403,0.565577
19.9623,19,19,19,17,18.1379,21.6763,0.580464
19.9646,17,18,18,15,12.2808,27.1831,0.585293
19.9756,19,19,20,17,16.0716,23.6431,0.568786
19.9842,17,20,20,19,18.1762,21.6827,0.593591
19.9858,19,19,15,15,17.7042,22.1293,0.587281
19.993,15,16,17,17,18.316,21.5685,0.577536
19.9973,17,20,17,15,17.6145,22.2357,0.55513
20.0085,18,15,16,19,14.1032,25.5562,0.582332
20.0202,15,18,19,19,23.6963,16.5668,0.580465
20.0264,20,19,17,15,15.1647,24.5935,0.573585
20.0304,20,17,16,18,20.3902,19.6925,0.565918
20.0405,17,19,20,19,18.0442,21.9159,0.55953
20.044,17,15,17,19,13.9627,25.757,0.568052
20.0481,20,17,20,16,16.7292,23.1659,0.575233
20.0491,19,20,19,18,17.3391,22.5951,0.555591
20.0694,18,17,18,15,14.8334,24.9882,0.571234
20.0806,16,15,16,20,19.3805,20.7382,0.563619
20.0873,20,15,17,17,11.8208,27.8531,0.568965
20.0912,20,19,18,16,16.6702,23.3051,0.56774
20.1057,18,19,19,19,18.3046,21.7978,0.565706
20.1079,18,15,15,17,14.2796,25.5832,0.579642
20.1104,17,20,16,18,20.6057,19.6451,0.610898
20.1106,17,20,16,15,16.3393,23.6534,0.563656
20.1151,19,19,17,19,17.6865,22.3966,0.561309
20.1219,17,18,17,16,14.836,25.0878,0.571748
20.1243,19,17,20,19,16.4736,23.5539,0.565714
20.1247,19,19,15,19,19.696,20.5275,0.565224
20.1294,17,20,15,16,18.0648,22.0689,0.569812
20.1321,19,18,19,18,15.7636,24.236,0.594624
20.1376,20,17,18,19,16.5747,23.4847,0.573266
20.1384,20,19,17,19,18.9933,21.2142,0.566982
20.1446,16,18,15,18,24.7705,15.7989,0.578565
20.1537,17,19,20,18,16.3825,23.6965,0.56602
20.1568,18,18,19,19,16.4735,23.617,0.570021
20.1687,17,17,16,18,19.6951,20.6136,0.572144
20.169,17,15,15,17,13.7344,26.2139,0.580381
20.1744,18,19,16,15,18.0054,22.2121,0.565112
20.1748,19,19,19,20,17.1244,23.0405,0.556234
20.1859,18,15,18,19,12.8237,27.1023,0.565014
20.1956,19,19,19,19,16.6313,23.544,0.57108
20.2049,19,17,18,20,17.2386,22.9915,0.562013
20.2076,20,15,18,20,13.0814,26.9023,0.565678
20.2205,15,17,16,19,24.7363,15.9783,0.5631
20.2216,15,18,16,15,23.4534,17.1855,0.570732
20.2288,16,15,19,17,17.9558,22.3641,0.563356
20.2293,18,19,17,15,16.8117,23.4399,0.566711
20.2341,17,15,17,18,13.0651,26.969,0.56456
20.24,15,19,17,20,25.1828,15.5964,0.579632
20.2423,15,19,16,18,26.4099,14.4482,0.573718
20.25,17,15,15,18,17.1346,23.1767,0.553142
20.2518,20,19,18,20,16.7371,23.5536,0.565017
20.2623,16,17,18,20,25.814,15.0468,0.56313
20.2642,18,17,20,18,14.4286,25.7464,0.57221
20.2665,15,15,16,18,20.0882,20.4339,0.578205
20.2728,20,18,19,20,17.7216,22.6694,0.575068
20.2769,18,20,18,16,16.3947,23.9239,0.564926
20.2787,17,18,19,16,14.2133,25.9768,0.553781
20.2792,19,19,20,16,14.8788,25.3524,0.569905
20.283,18,20,16,18,21.386,19.2468,0.554477
20.2847,17,19,16,18,21.9617,18.7091,0.582442
20.2863,16,19,15,19,25.9691,14.9476,0.572838
20.2867,15,18,16,18,23.2026,17.5474,0.586049
20.2871,19,18,17,19,18.5739,21.8966,0.568802
20.2912,18,17,16,19,18.3857,22.0812,0.576558
20.2939,19,20,18,19,19.0886,21.4262,0.704607
20.2982,19,17,16,17,16.4317,23.9306,0.586151
20.3066,20,17,19,16,13.8155,26.4046,0.567789
20.3094,16,17,17,19,24.5294,16.345,0.573694
20.3109,18,20,19,15,17.3719,23.0719,0.557012
20.3167,16,17,19,15,21.2948,19.3979,0.577972
20.3216,17,18,16,15,17.3044,23.156,0.571863
20.3281,15,16,16,20,23.1396,17.6868,0.591344
20.3309,20,18,20,17,17.4952,22.9949,0.57736
20.3327,18,16,16,20,16.3312,24.0917,0.578179
20.3338,18,19,19,17,18.9482,21.6355,0.594231
20.3357,18,15,19,19,14.4477,25.8672,0.565723
20.3406,20,19,16,15,18.5564,22.0167,0.577443
20.3421,16,18,19,18,22.2604,18.5401,0.563225
20.3459,16,16,20,17,16.0412,24.3899,0.567441
20.3478,20,20,16,17,19.979,20.6943,0.584416
20.3523,18,19,16,16,18.4634,22.1267,0.567683
20.3525,18,16,15,18,16.7296,23.756,0.579814
20.3534,19,20,18,18,18.6806,21.925,0.560424
20.356,17,20,19,15,14.0522,26.278,0.586365
20.3563,17,15,17,17,12.8018,27.4533,0.541837
20.3586,15,15,18,18,17.2202,23.3068,0.571567
20.3608,17,16,17,16,11.2193,28.9488,0.564293
20.3611,15,15,18,15,16.223,24.2485,0.574728
20.3642,15,17,20,18,20.7405,20.0107,0.610899
20.3735,18,20,17,18,17.7798,22.8102,0.588255
20.383,16,18,15,17,27.9052,13.3164,0.568542
20.3985,20,18,15,15,18.7703,21.928,0.578774
20.4022,20,19,18,18,19.5639,21.1896,0.562538
20.4029,18,20,18,15,14.8853,25.5863,0.566461
20.4048,19,20,18,15,17.4897,23.1433,0.587198
20.4123,15,16,18,19,19.2199,21.5325,0.565448
20.4124,19,17,18,16,15.7264,24.8146,0.570673
20.4134,19,20,15,18,19.4511,21.3174,0.577286
20.4235,19,19,18,15,14.3639,26.1161,0.568207
20.4289,15,19,18,15,22.431,18.548,0.563854
20.4318,18,20,15,18,20.3886,20.4725,0.563751
20.4359,18,15,16,17,15.9792,24.6226,0.567331
20.4369,17,20,18,15,16.6315,24.0118,0.565973
20.4389,17,17,17,19,14.9624,25.5837,0.573804
20.4433,16,18,16,15,24.0563,17.0492,0.560853
20.448,15,15,15,20,19.1723,21.6464,0.576719
20.45,18,16,15,17,17.9376,22.8103,0.570779
20.4575,20,17,20,18,16.0606,24.5881,0.571535
20.46,18,20,16,17,20.7008,20.2338,0.563071
20.4608,19,19,18,19,16.7331,23.9628,0.56429
20.4626,16,15,18,19,17.6875,23.0696,0.580598
20.4632,18,20,16,20,21.3484,19.6316,0.609231
20.4635,19,18,18,20,18.1089,22.6754,0.568696
20.4637,15,20,18,17,24.3473,16.8153,0.570293
20.465,19,19,16,18,18.9938,21.8471,0.567246
20.4714,20,18,17,16,14.8928,25.7122,0.569897
20.4765,20,17,16,20,20.48,20.4732,0.580025
20.4872,18,18,19,16,15.7024,24.9824,0.549976
20.49,16,15,19,18,17.2838,23.502,0.549133
20.4917,20,19,20,19,18.0007,22.8318,0.592306
20.5032,17,20,18,20,18.0222,22.834,0.565601
20.5103,16,16,15,20,19.5771,21.387,0.564439
20.5118,15,17,16,15,23.0199,18.1555,0.57508
20.5197,20,18,17,17,18.1562,22.7401,0.588875
20.5213,18,19,20,16,16.3159,24.472,0.573232
20.5219,19,18,17,16,16.5553,24.2483,0.560648
