Function,T_1_1,T_1_3,T_2_1,T_2_3,M1,M2,L
18.1864,17,17,16,15,15.4239,20.7816,0.588743
18.2198,19,17,19,17,15.1414,21.1117,0.602706
18.2402,17,20,16,18,19.2176,17.3221,0.58186
18.2558,17,18,15,17,17.2655,19.1862,0.549571
18.261,17,17,15,18,16.8801,19.5582,0.570785
18.2942,18,19,17,17,15.068,21.325,0.567652
18.2948,19,17,18,15,14.268,22.0778,0.570952
18.3056,18,18,17,17,15.4954,20.9456,0.57425
18.3227,18,17,15,17,17.0923,19.4786,0.571058
18.3572,15,17,17,17,21.5386,15.3685,0.584586
18.3755,17,17,18,18,14.8693,21.6693,0.582027
18.3845,18,17,17,20,16.0576,20.5705,0.57623
18.3867,17,17,17,18,15.4977,21.1006,0.5957
18.3901,19,17,15,18,16.7075,19.9707,0.570239
18.4118,18,17,17,19,16.2581,20.4351,0.565323
18.4167,17,17,15,19,17.4523,19.3227,0.584492
18.4261,18,18,15,17,17.4069,19.3835,0.57614
18.4322,19,17,16,18,17.006,19.7721,0.564235
18.4324,18,17,20,17,15.913,20.7992,0.568403
18.4344,17,17,19,17,15.0776,21.5878,0.574987
18.4466,19,17,15,17,17.1776,19.6388,0.583279
18.4609,17,20,15,20,18.9746,17.9783,0.575952
18.484,17,19,17,19,16.8571,20.0124,0.611139
18.4963,19,17,17,18,15.6151,21.203,0.57585
18.5015,17,19,15,18,19.5184,17.5462,0.578303
18.5044,20,17,18,17,14.8987,21.8917,0.568245
18.5182,20,17,17,18,15.1444,21.6877,0.591065
18.5396,17,17,16,17,17.2718,19.7307,0.571728
18.5665,19,17,16,17,17.6438,19.4332,0.572401
18.5715,18,20,17,18,17.2885,19.7769,0.568456
18.5752,17,17,18,17,16.4301,20.5903,0.571189
18.5791,17,18,16,17,18.2021,18.9333,0.560754
18.583,17,20,17,20,17.081,19.994,0.571054
18.5882,18,19,18,17,16.5778,20.4769,0.546651
18.6011,17,18,19,17,15.9471,21.0944,0.562337
18.6105,19,17,18,18,15.2866,21.7331,0.565134
18.6568,18,17,17,15,13.299,23.6901,0.601036
18.6599,18,17,16,18,16.9908,20.228,0.552696
18.6781,19,17,18,17,15.7447,21.4338,0.566714
18.6952,20,17,16,18,17.8064,19.5301,0.568347
18.6964,18,18,19,18,14.9395,22.2257,0.56185
18.7022,17,18,15,15,15.618,21.5995,0.584242
18.703,18,17,16,17,18.5124,18.882,0.554978
18.7161,17,17,17,15,13.8229,23.313,0.558413
18.7182,19,18,17,18,16.044,21.2305,0.565454
18.7197,18,17,15,18,17.275,20.0769,0.577139
18.7377,18,18,16,17,18.8353,18.646,0.563481
18.7498,18,17,18,20,14.3524,22.8809,0.654949
18.7566,17,17,15,17,16.6558,20.7302,0.565575
18.7568,17,19,16,17,18.7339,18.7784,0.5627
18.7899,17,17,17,20,16.0915,21.3248,0.588806
18.7951,18,17,19,17,15.4242,21.962,0.568159
18.7971,17,17,15,20,18.2821,19.281,0.608915
18.7983,17,19,15,17,17.9722,19.5745,0.560673
18.8169,17,18,16,20,18.1598,19.4342,0.567654
18.8171,18,18,17,18,16.1484,21.3242,0.567706
18.8334,20,17,19,18,15.479,21.9846,0.589937
18.8345,17,19,17,15,14.7189,22.7008,0.560314
18.8346,20,17,16,17,16.9582,20.5973,0.562632
18.8396,19,18,18,17,15.4844,21.9916,0.549667
18.867,18,19,15,19,18.5246,19.1886,0.623106
18.8784,17,17,20,19,16.0189,21.5648,0.558091
18.8817,17,18,16,16,14.77,22.7445,0.595563
18.8917,17,17,19,16,14.0929,23.4,0.56434
18.8918,20,18,18,17,16.4053,21.2277,0.563395
18.8954,18,17,19,18,15.7236,21.8751,0.57779
18.9038,17,17,20,17,15.4836,22.1168,0.567625
18.9194,18,18,15,18,18.3029,19.4985,0.583295
18.9208,17,20,18,18,16.9605,20.7624,0.571809
18.9216,18,18,16,15,15.7832,21.8698,0.567333
18.9262,19,19,17,17,17.0353,20.7026,0.56428
18.9278,17,17,15,15,16.4005,21.3021,0.645999
18.9314,17,18,15,19,17.8246,19.9711,0.569273
18.936,18,17,18,18,14.7547,22.864,0.574251
18.96,17,17,20,18,14.7842,22.883,0.566183
18.9645,19,18,15,18,18.4109,19.4846,0.558626
18.9679,17,20,15,15,17.5214,20.3269,0.580165
18.9889,17,18,20,19,14.9484,22.7847,0.567708
18.9958,17,18,17,16,14.5321,23.1892,0.595208
19.0086,18,18,16,16,16.5076,21.3582,0.588862
19.0141,20,19,17,17,16.3434,21.523,0.554813
19.0158,20,17,17,17,16.2532,21.611,0.562155
19.0227,17,17,17,19,15.357,22.4664,0.580701
19.0371,18,19,16,17,18.9634,19.1063,0.588004
19.064,17,20,18,17,17.8711,20.1847,0.579523
19.0844,17,18,16,19,17.8946,20.2022,0.565746
19.0876,18,17,15,16,15.9149,22.0682,0.573652
19.0974,18,18,18,18,15.9934,22.0135,0.557912
19.1004,18,18,17,19,17.0468,21.0297,0.558995
19.1046,17,17,19,18,15.5934,22.4032,0.577312
19.1101,18,18,15,15,15.7009,22.3129,0.565801
19.1107,18,18,20,17,16.21,21.8358,0.566041
19.1222,18,19,15,20,18.7419,19.4795,0.576279
19.128,20,19,15,18,19.443,18.8321,0.585445
19.1283,19,17,17,19,15.2788,22.7446,0.582034
19.1295,20,18,19,18,15.9558,22.111,0.571729
19.1365,20,18,17,17,16.754,21.3748,0.566984
19.1366,19,19,17,18,17.1077,21.0426,0.573259
19.1392,17,18,19,20,16.1547,21.943,0.57038
19.1413,17,20,16,19,17.9399,20.2699,0.56918
19.1457,18,19,18,20,15.7692,22.3178,0.636893
19.1467,20,18,15,17,17.6036,20.5964,0.573999
19.1644,17,18,16,18,18.133,20.1334,0.571931
19.1659,17,18,18,18,16.2354,21.9188,0.565041
19.168,20,18,17,19,16.9007,21.2979,0.561632
19.1684,18,20,15,17,19.011,19.3162,0.579282
19.17,17,18,18,15,14.4979,23.5592,0.56594
19.1704,19,19,15,15,17.2983,20.9291,0.545791
19.1796,16,17,18,17,21.5346,16.9673,0.575421
19.1939,19,17,18,19,15.5384,22.628,0.578388
19.197,19,18,17,17,16.6196,21.6183,0.581306
19.1987,17,18,18,19,16.7459,21.5029,0.564766
19.1988,17,19,16,18,18.2753,20.0663,0.585541
19.2158,17,18,17,19,17.0455,21.2548,0.566346
19.2209,17,19,18,17,16.2287,22.0319,0.551323
19.2209,18,17,19,15,13.022,25.0445,0.583802
19.2229,19,18,16,17,18.668,19.7442,0.586315
19.2254,18,19,15,18,19.7537,18.729,0.569947
19.2267,15,17,15,17,23.499,15.2132,0.577127
19.2277,18,17,16,19,18.252,20.1443,0.573192
19.2498,20,17,18,15,14.8715,23.363,0.573604
19.2528,17,20,15,19,19.6164,18.9111,0.578998
19.2548,18,19,15,17,19.1008,19.3993,0.565347
19.2556,18,15,15,17,14.7198,23.5167,0.573161
19.2708,17,17,16,16,14.9732,23.3081,0.560272
19.2736,19,19,15,20,19.436,19.121,0.563923
19.2819,18,18,20,18,16.6694,21.7361,0.567213
19.2836,17,20,17,17,17.1042,21.3311,0.59026
19.2867,18,20,15,19,19.6023,18.9903,0.573922
19.2896,19,18,16,18,18.6908,19.8521,0.566268
19.2911,19,17,15,19,17.9584,20.5432,0.630779
19.3001,17,19,19,17,16.0016,22.3989,0.567057
19.3066,17,20,20,17,17.1071,21.373,0.573066
19.3103,17,17,16,19,17.6485,20.8715,0.578541
19.323,17,18,17,20,16.1576,22.2967,0.579891
19.3246,17,19,20,17,16.1545,22.3028,0.56364
19.3306,19,19,15,18,19.0343,19.609,0.587481
19.3321,20,18,15,15,17.0368,21.4885,0.568198
19.3466,17,15,16,17,14.7022,23.7097,0.595615
19.3551,17,18,17,15,14.4345,23.9776,0.551676
19.3644,17,20,20,18,16.5572,22.0016,0.563241
19.3808,18,18,15,19,18.2902,20.4054,0.558371
19.3816,17,18,15,16,16.0308,22.5295,0.555775
19.3819,17,20,15,17,19.6853,19.0969,0.599345
19.3829,19,17,20,18,16.2598,22.3169,0.578117
19.383,18,17,16,15,16.8035,21.8064,0.567716
19.3838,20,18,16,17,19.5143,19.2612,0.58144
19.3861,17,18,20,17,15.5679,22.9732,0.564476
19.3886,20,17,16,15,15.9554,22.6139,0.568528
19.389,17,20,15,18,19.6278,19.1647,0.570788
19.39,17,17,18,20,15.5341,23.0124,0.585833
19.3922,19,18,17,19,16.0497,22.5323,0.589374
19.4113,20,18,20,18,16.4237,22.2179,0.557623
19.416,20,17,15,19,18.5429,20.2362,0.570535
19.4334,20,17,15,17,17.6553,21.1037,0.557958
19.4356,17,19,19,18,17.7779,20.9929,0.590263
19.4379,19,19,15,17,18.454,20.3622,0.566212
19.4413,18,19,16,20,19.5395,19.3491,0.56651
19.4452,18,17,15,15,15.8776,22.7968,0.534202
19.4457,20,17,16,19,18.1728,20.6416,0.568285
19.4474,18,20,17,17,17.7149,21.075,0.559781
19.4504,20,20,17,20,18.6569,20.1959,0.571338
19.4508,17,19,18,18,16.2102,22.4952,0.569316
19.4631,19,20,18,18,17.1131,21.6708,0.566411
19.4664,19,18,18,15,15.6296,23.0708,0.576811
19.4745,18,20,15,16,17.9591,20.8981,0.566346
19.4768,17,18,19,15,14.45,24.1992,0.572793
19.4881,18,18,15,16,16.1486,22.6254,0.552264
19.492,17,19,15,16,17.0511,21.7851,0.56329
19.4935,20,18,15,18,18.4806,20.445,0.561777
19.4937,18,17,15,20,19.0376,19.9222,0.578762
19.5003,16,17,17,17,21.5959,17.5315,0.5625
19.5017,20,18,18,18,15.9647,22.8246,0.581081
19.5025,19,18,15,17,17.9293,20.9804,0.570203
19.5109,18,20,18,15,16.2031,22.6185,0.567817
19.5123,17,15,15,17,14.7096,24.0241,0.577725
19.5178,18,19,17,19,18.2056,20.7506,0.615385
19.531,19,17,15,16,16.0313,22.8188,0.578485
19.5315,20,19,19,18,17.6991,21.253,0.58197
19.5324,17,17,19,15,14.1304,24.6072,0.55109
19.5347,18,19,17,18,17.3601,21.5775,0.595727
19.5376,20,17,15,20,17.2819,21.6567,0.561585
19.5376,20,18,17,18,16.9215,21.9952,0.565611
19.5381,17,18,19,19,15.7188,23.1261,0.566903
19.5545,17,19,18,19,16.5496,22.3774,0.575185
19.5631,19,19,19,17,16.7472,22.2084,0.576076
19.577,17,20,16,17,20.5069,18.7034,0.560101
19.5878,19,18,15,20,18.4117,20.6926,0.563997
19.5894,17,19,17,18,16.9179,22.099,0.55424
19.5907,18,17,19,20,16.2917,22.6899,0.57393
19.591,18,17,20,19,15.2714,23.649,0.58548
19.5951,17,18,15,20,18.4396,20.6807,0.579136
19.5977,19,18,20,17,16.7621,22.2617,0.572178
19.5986,17,15,17,19,13.4417,25.3826,0.580615
19.6189,17,20,18,20,17.5021,21.6076,0.575213
19.6191,17,18,16,15,15.9885,23.0299,0.57476
19.6195,15,17,18,17,22.2699,17.1296,0.565448
19.6197,18,19,20,17,16.8684,22.2043,0.567863
19.6267,19,17,20,17,16.6824,22.3927,0.574688
19.6324,15,17,17,15,19.9644,19.3205,0.5719
19.6354,20,17,15,18,18.7051,20.5093,0.574627
19.6368,18,20,20,17,17.2116,21.9151,0.565503
19.6386,20,18,19,17,15.7942,23.2502,0.567237
19.6387,17,19,15,15,16.4004,22.681,0.577007
19.6396,18,18,16,20,19.3391,19.9219,0.580079
19.6455,19,19,18,18,17.1468,21.9929,0.579933
19.6501,15,17,17,18,21.5231,17.8906,0.566228
19.6515,18,20,19,17,16.9416,22.1973,0.562733
19.6526,19,18,19,18,15.6039,23.4561,0.567822
19.6532,18,18,19,17,16.1658,22.9293,0.55759
19.6572,18,18,18,19,16.16,22.9425,0.575823
19.6755,17,19,16,20,19.184,20.1373,0.5762
19.6788,19,18,15,16,17.3701,21.8476,0.573827
19.6791,19,17,16,19,18.1987,21.07,0.572173
19.6845,20,18,18,19,17.5262,21.7122,0.615707
19.6975,18,17,17,16,14.526,24.5559,0.565778
19.7019,17,19,15,19,19.1194,20.2491,0.556398
19.7036,17,15,15,20,15.4327,23.7159,0.572607
19.7067,17,20,17,15,15.7108,23.4606,0.589253
19.7086,19,18,19,17,17.3094,21.9625,0.564647
19.7131,19,17,15,20,17.4432,21.8454,0.563938
19.7144,18,19,17,15,15.6925,23.4928,0.562637
19.7218,20,17,17,20,16.7783,22.487,0.569388
19.7222,18,19,16,19,19.9036,19.5517,0.576271
19.732,15,17,19,18,21.4952,18.0756,0.566346
19.738,19,18,19,19,16.2943,22.9731,0.553032
19.7473,19,20,17,17,17.8125,21.5648,0.579453
19.7576,18,20,16,17,19.5984,19.9072,0.58987
19.7593,17,20,17,19,17.4878,21.8932,0.572497
19.76,18,19,19,15,15.0045,24.2275,0.586682
19.7756,17,19,18,20,16.269,23.0698,0.563148
19.7826,18,19,19,17,16.8569,22.5311,0.552841
19.785,19,19,17,20,16.9004,22.4949,0.573431
19.7877,17,17,18,15,14.9175,24.3629,0.574059
19.7935,19,18,17,20,17.456,21.9894,0.552594
19.7941,20,17,19,17,16.0377,23.323,0.570142
19.8039,20,17,18,20,16.219,23.1717,0.582443
19.809,20,18,16,20,18.8775,20.684,0.553478
19.8126,20,17,18,18,16.1644,23.2398,0.58908
19.8168,20,20,16,17,19.9508,19.6909,0.571047
19.8172,20,19,18,17,17.4105,22.0781,0.567926
19.8202,20,19,17,19,18.0718,21.4627,0.576692
19.8202,19,19,18,20,17.6957,21.8161,0.579988
19.8211,17,19,19,15,14.6538,24.6755,0.572961
19.8226,18,18,20,20,17.2316,22.2567,0.574397
19.8262,17,20,16,20,19.6624,19.98,0.569437
19.8272,17,17,15,16,16.2747,23.1646,0.601953
19.8351,19,20,19,18,17.88,21.6718,0.574161
19.8388,17,18,20,18,15.9061,23.5334,0.580526
19.8415,16,17,18,18,23.2448,16.6442,0.56497
19.8518,18,18,17,16,15.0369,24.3751,0.566853
19.8715,20,17,20,17,16.751,22.803,0.567467
19.8775,18,17,16,16,17.1784,22.4133,0.567556
19.8812,17,17,18,19,16.3769,23.1732,0.578501
19.8813,20,18,16,15,16.4035,23.1484,0.573681
19.9,19,19,19,20,17.256,22.3838,0.569486
19.9018,16,17,20,18,22.6487,17.3213,0.564551
19.9034,20,19,18,18,18.0086,21.6834,0.571585
19.9089,19,18,18,18,17.2752,22.3831,0.564084
19.9096,19,19,16,17,20.2576,19.5826,0.579081
19.9118,15,19,17,17,23.273,16.7541,0.563373
19.9219,19,20,15,17,19.7531,20.0805,0.559589
19.9322,18,15,15,19,14.0739,25.4356,0.57915
19.937,19,17,16,15,16.4466,23.2159,0.548109
19.9376,17,15,15,15,12.9535,26.4988,0.570028
19.9572,18,18,19,16,14.9868,24.6267,0.599411
19.9589,20,18,15,20,19.0664,20.7974,0.566767
19.9618,17,20,16,15,17.3988,22.3697,0.587114
19.9621,19,17,17,16,14.4643,25.127,0.56897
19.9628,20,19,15,17,19.5864,20.3164,0.585405
19.9648,19,17,16,20,19.6401,20.2698,0.561953
19.9649,15,15,15,17,19.4201,20.4768,0.584642
19.9666,16,17,15,15,23.5391,16.6104,0.576685
19.9683,15,19,18,17,24.3406,15.8609,0.571239
19.9696,15,17,16,17,24.6676,15.5561,0.57964
19.9726,18,19,17,20,17.1226,22.6501,0.592487
19.9747,20,17,17,16,14.6613,24.9664,0.580648
19.9759,15,17,15,18,24.6227,15.6105,0.565612
19.9873,18,18,16,18,19.199,20.7278,0.564777
19.9896,18,19,18,18,17.3916,22.4302,0.577523
19.9975,19,18,16,19,18.616,21.2954,0.553568
19.9979,19,19,18,17,17.7447,22.1147,0.58043
19.9982,15,17,15,15,23.3372,16.8614,0.574962
19.9996,16,17,16,17,25.7802,14.5691,0.562862
20.0037,20,17,18,19,16.0537,23.7146,0.573091
20.0055,20,17,15,16,16.1735,23.6053,0.569981
20.0089,18,20,18,17,17.9875,21.9079,0.583114
20.0091,15,18,17,17,23.4276,16.7976,0.593419
20.0093,18,18,15,20,19.6874,20.3117,0.578863
20.014,18,20,16,18,19.9652,20.0598,0.554534
20.0145,17,19,16,16,17.0493,22.8002,0.556062
20.0259,18,18,19,19,15.0783,24.674,0.564198
20.027,20,17,17,15,15.7357,24.0585,0.613409
20.0311,17,20,18,19,18.0376,21.9039,0.578685
20.0348,19,20,16,19,20.1355,19.9401,0.570229
20.0363,18,19,19,18,17.41,22.5036,0.575509
20.0381,19,18,16,20,19.1887,20.836,0.570449
20.0405,15,17,18,15,19.8453,20.2238,0.555252
20.0492,16,17,19,17,23.8055,16.5203,0.561834
20.05,18,18,16,19,19.2856,20.7681,0.598256
20.0544,19,17,17,20,16.3117,23.5705,0.563209
20.0604,18,19,19,19,17.2146,22.7339,0.570093
20.0638,20,20,15,18,19.313,20.7692,0.581794
20.0708,15,17,18,19,21.5579,18.6737,0.565297
20.0743,19,18,20,19,16.4101,23.5165,0.557851
20.0802,18,20,18,19,17.7101,22.3068,0.597446
20.0817,18,19,20,18,17.2372,22.7538,0.580359
20.0872,17,16,15,17,15.2567,24.6252,0.562693
20.0904,17,20,17,18,17.4462,22.5745,0.582879
20.091,15,17,19,17,23.8601,16.5502,0.584571
20.0915,18,20,19,18,18.164,21.9022,0.591054
20.0962,19,19,19,18,17.5191,22.5172,0.562909
20.1009,19,18,20,18,16.1267,23.8344,0.564232
20.1013,19,17,15,15,16.1568,23.807,0.587011
20.1016,20,19,16,19,20.66,19.5769,0.579067
20.1063,20,18,17,15,15.4083,24.5198,0.564074
20.1063,17,19,18,15,15.9172,24.0417,0.620879
20.1134,17,20,19,17,16.8705,23.1599,0.575239
20.1183,15,16,16,17,19.5285,20.6725,0.565408
20.1209,17,19,16,19,19.7466,20.4726,0.588008
20.1257,19,20,17,18,17.9513,22.1684,0.569362
20.126,16,17,19,18,23.3169,17.1284,0.61075
20.1295,17,19,16,15,17.1494,22.9292,0.568484
20.1302,20,17,15,15,16.6355,23.4133,0.571827
20.1345,16,18,17,15,21.9896,18.3917,0.563229
20.1363,20,19,18,20,17.6776,22.446,0.569257
20.1387,15,19,17,16,21.611,18.7556,0.576254
20.143,18,20,17,19,17.6811,22.4559,0.656051
20.145,17,17,19,20,15.1648,24.8236,0.57083
20.146,20,17,17,19,16.5197,23.5526,0.55287
20.1464,19,20,19,17,17.8215,22.3305,0.580761
20.148,17,18,18,20,17.2395,22.8805,0.567304
20.1552,16,17,17,15,20.6913,19.6516,0.566308
20.1574,15,15,20,17,17.4756,22.6768,0.567399
20.1634,18,17,16,20,18.3879,21.8313,0.573859
20.1717,15,17,16,16,21.8053,18.637,0.58205
20.1748,18,18,17,20,17.9224,22.2909,0.583374
20.1813,18,18,17,15,15.0749,24.9786,0.565677
20.1848,19,17,18,20,16.8416,23.3255,0.575313
20.1883,20,19,17,20,18.2627,21.9973,0.573432
20.1938,18,19,16,18,19.8968,20.4728,0.571674
20.1941,15,18,18,15,20.2168,20.1727,0.555153
20.1971,19,17,17,15,15.1988,24.8927,0.593826
20.1977,17,19,20,18,16.8338,23.3579,0.56766
20.1979,18,19,15,16,18.049,22.2166,0.579159
20.2038,17,16,15,18,14.7482,25.3291,0.571953
20.2064,17,19,15,20,20.2732,20.1437,0.56584
20.2067,18,17,20,18,16.3762,23.8052,0.570208
20.2096,17,15,15,18,14.8496,25.245,0.571724
20.2107,17,20,19,18,17.1037,23.1295,0.581979
20.2112,20,17,20,19,16.7876,23.4275,0.559395
20.2115,19,20,17,15,16.2875,23.8977,0.572146
20.214,15,15,18,17,18.2316,22.0764,0.573213
20.2298,18,17,18,15,14.7386,25.3885,0.577089
20.2406,19,19,18,19,16.9681,23.315,0.571834
20.2408,16,17,18,15,21.7845,18.7905,0.562231
20.244,17,17,20,20,15.6235,24.5846,0.561724
20.2551,19,19,16,16,17.316,23.0161,0.567947
20.2603,15,18,15,15,23.2018,17.497,0.570354
20.2642,20,17,19,16,14.3838,25.7884,0.602079
20.266,19,15,16,17,14.9213,25.287,0.567343
20.2671,19,17,19,19,15.8104,24.4538,0.599046
20.2677,18,20,16,20,19.7865,20.7198,0.57077
20.2684,15,18,18,17,22.6024,18.0756,0.579739
20.2741,17,17,16,20,18.3383,22.0927,0.555228
20.28,20,18,16,19,19.187,21.3068,0.571581
20.2839,18,16,15,17,15.5806,24.7025,0.57683
20.2851,18,20,15,18,22.3332,18.3609,0.583922
20.2873,19,20,17,19,17.524,22.8832,0.573346
20.2875,20,18,15,19,19.6579,20.879,0.568521
20.2886,18,17,19,19,16.574,23.7783,0.584023
20.2917,18,20,17,15,16.3439,24.0004,0.56547
20.2963,17,19,17,20,16.8446,23.539,0.583715
20.298,16,17,15,18,25.4673,15.4418,0.560459
20.3104,18,19,20,20,16.6651,23.7349,0.559444
20.313,17,17,18,16,14.9443,25.3565,0.575101
20.3186,15,17,20,18,21.4541,19.2518,0.566302
20.3237,15,18,17,15,21.1826,19.5169,0.576067
20.3244,17,15,18,17,12.8132,27.3808,0.592287
20.3247,15,18,17,19,22.5729,18.2127,0.630879
20.3293,18,20,15,20,20.2546,20.3995,0.604309
20.331,20,19,20,17,18.5116,22.0401,0.578241
20.337,20,19,15,15,17.7614,22.7565,0.565327
20.3381,19,17,16,16,17.3473,23.1478,0.596763
20.3399,18,20,18,20,17.6334,22.8825,0.59739
20.34,15,17,18,20,22.3408,18.4603,0.576033
20.3429,15,17,16,19,24.4259,16.5071,0.57415
20.3441,19,18,18,19,17.2546,23.2466,0.567968
20.3458,20,19,17,18,17.0172,23.4729,0.576429
20.3472,17,17,17,16,14.3983,25.9359,0.575817
20.3475,19,20,16,17,19.8887,20.7785,0.578297
20.3483,17,16,16,17,15.0474,25.3282,0.584819
20.3508,19,18,19,20,17.2411,23.2722,0.575119
20.3513,15,17,19,20,22.5611,18.2753,0.574914
20.3521,19,20,18,17,18.5251,22.0685,0.570576
20.3561,17,16,17,17,13.7627,26.5502,0.569461
20.3567,17,19,19,19,17.9748,22.5943,0.573789
20.3579,19,19,18,15,14.8862,25.4982,0.576809
20.3587,20,18,20,17,16.8127,23.6899,0.566831
20.3607,15,15,17,18,18.2618,22.3324,0.600347
20.3658,18,17,19,16,13.7991,26.5349,0.57958
20.3659,18,20,17,20,18.986,21.6622,0.55851
20.3688,20,18,17,16,15.7547,24.7034,0.570961
20.3699,17,15,17,17,13.6413,26.691,0.580755
20.3721,17,17,19,19,15.6733,24.7863,0.587783
20.3734,15,17,15,19,24.6138,16.3899,0.56393
20.3825,18,20,18,18,17.8516,22.7601,0.581711
20.3861,17,19,18,16,15.6643,24.822,0.564806
20.3866,19,20,20,17,18.7291,21.9437,0.579934
20.3876,15,17,18,18,22.1656,18.7172,0.545709
20.3881,16,17,17,18,23.2227,17.7252,0.570796
20.3916,17,20,17,16,15.7497,24.7525,0.565603
20.4038,20,19,16,18,19.6367,21.1244,0.56462
20.4063,18,20,20,18,17.2961,23.3282,0.556354
20.4177,18,17,18,19,16.7411,23.8718,0.584554
20.4192,19,18,19,16,14.6579,25.8315,0.574064
20.4192,17,20,15,16,18.4084,22.3083,0.568066
20.4261,19,19,20,18,18.4662,22.2672,0.586617
20.4277,19,17,19,18,16.947,23.6975,0.582845
20.4304,19,18,15,15,17.3599,23.3149,0.563973
20.4324,19,19,16,15,17.3878,23.2926,0.593018
20.4333,19,20,15,15,18.8219,21.9472,0.561959
20.434,15,19,20,18,23.5598,17.4975,0.558593
20.4351,17,19,20,20,16.849,23.8041,0.561374
20.4358,19,19,16,18,18.5791,22.1801,0.57205
20.4381,17,18,18,16,14.7315,25.7991,0.587536
20.4384,18,15,15,18,15.153,25.4037,0.554118
20.4468,20,17,20,20,16.695,23.9714,0.562165
20.4482,20,17,18,16,14.5957,25.9462,0.562418
20.4556,19,18,17,15,16.1899,24.4629,0.56807
20.4567,15,18,19,15,20.6805,20.2465,0.563057
20.4656,18,18,19,15,15.1125,25.4945,0.522633
20.4751,16,17,20,17,22.9852,18.117,0.58234
20.4851,17,17,20,16,15.3019,25.3544,0.570346
20.4873,19,17,19,15,14.9506,25.6887,0.563649
20.4881,20,20,19,17,19.1381,21.7564,0.556483
20.4997,15,18,15,18,25.4196,15.8777,0.570276
20.5071,20,20,15,17,21.394,19.674,0.561349
20.5107,20,19,17,16,16.2834,24.482,0.582048
20.5166,18,19,15,15,18.1446,22.745,0.572705
20.5187,15,19,17,18,24.9435,16.3619,0.601665
20.5216,20,20,18,17,18.2313,22.6732,0.574728
20.5227,19,20,15,16,18.1348,22.766,0.563857
20.5229,15,19,17,15,23.4451,17.7777,0.568296
20.525,20,18,19,20,16.7773,24.0457,0.56716
20.5295,18,18,18,15,15.7908,24.9813,0.562642
20.5468,18,19,18,16,15.7832,25.0219,0.567069
20.5476,15,16,17,17,19.435,21.5929,0.588029
20.548,19,19,20,17,17.3234,23.5773,0.555966
20.5551,20,20,15,15,17.7147,23.2235,0.556414
20.5617,16,18,18,17,24.9021,16.4841,0.553107
20.5675,20,20,16,19,21.4311,19.7561,0.561882
20.5683,16,15,17,17,19.7243,21.3611,0.573388
20.5686,15,18,18,19,22.4269,18.8229,0.57266
20.5716,17,16,15,19,15.4894,25.3461,0.56442
20.5795,18,19,17,16,15.962,24.9173,0.575319
20.581,17,20,20,19,17.3993,23.57,0.551296
20.584,18,15,16,17,15.411,25.4436,0.567638
20.586,20,20,18,20,18.6144,22.4382,0.574249
20.5868,15,17,15,16,23.3474,17.9933,0.566457
20.5888,15,18,18,18,22.9268,18.3923,0.566236
20.5903,20,17,20,18,16.4802,24.4514,0.573275
